Service_name,Service_url,Main_Services,Other_Services,Serving,Phone_Number,Website,Location_Address,Location_URL_Map,Eligibility,Availability,Description,Languages,Cost,Google_Review,Facebook_URL,Twitter_URL,Coverage,Latitude,Longitude,Zipcode,24hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Google_Reviews,Service_Type
"Emergency Services (Los Angeles Mission, Inc)",https://www.auntbertha.com//los-angeles-mission%252C-inc--los-angeles-ca--emergency-services/5446213891522560?postal=90220,['temporary shelter'],"['clothing', 'medical care', 'checkup & test', 'personal hygiene', 'counseling', 'more education', 'meals']","['anyone in need', 'all ages', 'emergency']",213-629-1227400,https://losangelesmission.org/emergency-services/,"303 East 5th Street, Los Angeles, CA 90013","https://www.google.com/maps/?q=303+East+5th+Street,+Los+Angeles,+CA+90013/",['This program is designed for people who are dealing with homelessness.'],available,"Los Angeles Mission breaks the cycle of homelessness and poverty, by stabilizing people in a safe and spiritual environment, connecting them to solutions and walking with them on their journey. Primary emergency services are available free of charge to all in need.This program provides:- Hot meals daily- Overnight shelter- Clean clothing- Showers- Temporary baggage storage",['English'],Free,True,https://www.facebook.com/LosAngelesMission,https://www.twitter.com/@TheLAMission,"This program covers residents of the following counties: Los Angeles County, CA.",34.045086,-118.245083,90013.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Housing & Development Services (A New Way of Life Reentry Project (ANWOL)),https://www.auntbertha.com//a-new-way-of-life-reentry-project-%2528anwol%2529--los-angeles-ca--housing-%2526-development-services/4745297171316736?postal=90013,"['temporary shelter', 'help find housing', 'addiction & recovery', '12-step', 'daily life skills', 'understand government programs', 'help find work', 'advocacy & legal aid', 'identification recovery']",,"['adults', 'young adults', 'children', 'seniors', 'criminal justice history', 'female', 'individuals', 'families', 'homeless']",323-563-3575,https://anewwayoflife.org/housing/,,,['This program serves female individuals with a criminal justice history.'],available,"A New Way of Life Reentry Project (ANWOL) provides resources such as housing, case management, employment, legal services, leadership development and community organizing on behalf of, and with, people who struggle to rebuild their lives after incarceration. This program provides:- Identification Recover (ID and Social Security Cards)- Help Applying for Public Assistance- Advocacy and Legal Aid (Including Court Appearances)- 12-Step Program Support- Workforce development- Leadership-Training ProgramsWomen can remain at ANWOL for as long as they need to stay, and when they’re ready, they will be assisted in searching for permanent housing.","['English', 'Spanish']",Sliding Scale,True,https://www.facebook.com/ANewWayofLifeReentryProject,https://www.twitter.com/@ANewWayofLife1,"This program covers residents of the following counties: Los Angeles County, CA.",,,,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Short Term Housing (Jovenes),https://www.auntbertha.com//jovenes--los-angeles-ca--short-term-housing/6329877733048320?postal=90013,"['temporary shelter', 'short-term housing']","['meals', 'counseling', 'case management', 'help find work']","['young adults', 'homeless', 'emergency']",323-260-8035,https://jovenesinc.org/housing-solutions/,,,['This program helps people who are 18 to 24 years old.'],available,"Short Term Housing program offers shelter to youth up to 90 days as they create and implement their individual plans, form relationships with our staff and conduct daily activities like job searches, access healthcare enrollment & benefits and stabilize. Services include:- Shelter- Meals- Counseling- Case management- Employment assistance Progress evaluations are performed every 30 days to determine clients eligibility for emergency shelter.For more information, please call us at 323-260-8035.","['English', 'Spanish']",Free,True,https://www.facebook.com/jovenesinc,https://www.twitter.com/@Jovenes_Inc,"This program covers residents of the following counties: Los Angeles County, CA.",,,,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Sojourn Domestic Violence Services (The People Concern),https://www.auntbertha.com//the-people-concern--los-angeles-ca--sojourn-domestic-violence-services/5755491298836480?postal=90013,"['temporary shelter', 'safe housing', 'navigating the system', 'help hotlines', 'support groups', 'advocacy & legal aid']","['health education', 'medical care', 'mental health care', 'sexual and reproductive health', 'government benefits', 'financial education', 'community support services', 'daytime care', 'navigating the system', 'physical safety', 'residential care', 'support network', 'help find school', 'help find work', 'advocacy & legal aid']","['adults', 'young adults', 'teens', 'children', 'seniors', 'domestic violence survivors', 'in crisis', 'in danger', 'emergency']",310-264-6644,https://www.thepeopleconcern.org/sojourn/,,,['This program serves any adult and child victims of domestic violence.'],available,"Sojourn, The People Concern's Domestic Violence program offers a full range of services designed to provide safety, stability, ongoing support and violence prevention programs for adult and child victims of domestic violence. This program provides:- Temporary shelterShelter services include:- Support groups- Workshops- 24/7 Hotline (310-264-6644)- Children’s empowerment programming- Legal services - Service referrals- Case managementTheir trained hotline volunteers provide: crisis intervention, peer counseling, lethality assessment, safety planning, advocacy, child/elder abuse reporting, information, referrals, and safety arrangements for pets. Collect calls are accepted.",['English'],Free,True,https://www.facebook.com/ThePeopleConcern/,https://www.twitter.com/@ThePplConcern,"This program covers residents of the following counties: Los Angeles County, CA.",,,,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
PATH Family Solutions Center (LA ONLY) (People Assisting The Homeless (PATH)),https://www.auntbertha.com//people-assisting-the-homeless-%2528path%2529--los-angeles-ca--path-family-solutions-center-%2528la-only%2529/5742952399765504?postal=90013,"['help pay for housing', 'help pay for gas', 'help pay for utilities', 'temporary shelter', 'help find housing', 'residential housing']","['financial assistance', 'government benefits', 'help find work', 'help pay for work expenses', 'skills & training', 'supported employment']","['families', 'homeless', 'near homeless', 'in crisis']",323-212-6285,https://epath.org,"3323 West Washington Boulevard, Los Angeles, CA 90018","https://www.google.com/maps/?q=3323+West+Washington+Boulevard,+Los+Angeles,+CA+90018/","['This site serves Los Angeles County Only', 'Families with children or dependents']",available,"PATH's Family Solutions Center (FSC) is the entry point for homeless families in need of services, temporary and permanent housing placement and linkages with employment, physical and mental health, child care and other community-based services. All families seeking services in Metro Los Angeles are encouraged to speak with a member of the Family Response team for screenings and referrals to PATH's robust portfolio or service programs. 

The programs that fall under the Family Solutions Center umbrella are:

- CES Access and Engagement Center for Families
- Case Management for families
- Employment Assistance for families
- Problem Solving
- Housing Navigation for families
- Crisis Housing for families
- Homelessness Prevention for families
- Time Limited Subsidy for families
- Rapid Re-housing for families","['English', 'Spanish']",Free,True,https://www.facebook.com/path.LA,https://www.twitter.com/@pathpartners,"This program covers residents of the following counties: Los Angeles County, CA, San Diego County, CA, San Luis Obispo County, CA, Santa Barbara County, CA and Ventura County, CA.",34.040209,-118.3210666,90018.0,False,11:30AM – 19:30PM,11:30AM – 19:30PM,11:30AM – 19:30PM,11:30AM – 19:30PM,11:30AM – 19:30PM,Closed,Closed,,Food
Emergency Cooling Centers (Los Angeles County Chief Executive Office - Office of Emergency Management),https://www.auntbertha.com//los-angeles-county-chief-executive-office---office-of-emergency-management--los-angeles-ca--emergency-cooling-centers/5240488933982208?postal=91306,['weather relief'],,"['anyone in need', 'all ages', 'limited english']",,https://ready.lacounty.gov/heat/,,,['Anyone can access this service.'],available,Emergency Cooling Centers provide access to public buildings for area residents to relax and cool down during periods of intense summer heat.This program provides:- Cooling centersPlease visit the Office of Emergency Management website for find your nearest cooling center.,"['English', 'Spanish']",Free,True,https://www.facebook.com/countyofla,,"This program covers residents of the following counties: Los Angeles County, CA.",,,,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Domestic Violence Program (YWCA of Glendale),https://www.auntbertha.com//ywca-of-glendale--glendale-ca--domestic-violence-program/6558779848785920?postal=91306,"['temporary shelter', 'immediate safety', 'substance abuse counseling', 'help hotlines', 'advocacy & legal aid']",['navigating the system'],"['all ages', 'female', 'individuals', 'families', 'limited english', 'domestic violence survivors', 'in crisis']",888-999-7511,https://www.glendaleywca.org/what-were-doing/domestic-violence-program/,,,['This program assists people experiencing domestic violence.'],available,YWCA Glendale provides services and education to the community and works to end domestic violence.Services include:- 24/7 hotline- Emergency shelter access- Crisis intervention- Case management- Counseling services- Referrals to community resourcesCall our 24/7 hotline to be assessed for program eligibility.,"['Armenian', 'English', 'Spanish']",Free,True,,,"This program covers residents of the following counties: Los Angeles County, CA.",,,,False,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,12:00PM – 20:00PM,Closed,Closed,,Food
Emergency Shelter Housing (L.A. Global Care),https://www.auntbertha.com//l.a.-global-care--los-angeles-ca--emergency-shelter-housing/4981923213082624?postal=91306,['temporary shelter'],"['meals', 'personal care items']","['all ages', 'individuals', 'homeless', 'emergency']",323-815-5400,https://laglobalcare.org/,"3701 Stocker Street, Los Angeles, CA 90008","https://www.google.com/maps/?q=3701+Stocker+Street,+Los+Angeles,+CA+90008/",['This program serves homeless individuals needing emergency and temporary shelter.'],available,"L.A. Global Care provides emergency temporary shelter for the homeless in safe, 24 hour residential living facilities. These facilities are clean and well-maintained home-like settings where food and hygiene items are available.This program provides:- Temporary emergency shelterAdditional services include:- Food to meet basic nutritional needs- Hygiene items",['English'],Free,True,,,"This program covers residents of the following counties: Los Angeles County, CA.",34.0071158,-118.3378621,90008.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Family Center (Union Station Homeless Services),https://www.auntbertha.com//union-station-homeless-services--pasadena-ca--family-center/6358572651249664?postal=91724,['temporary shelter'],,"['all ages', 'families', 'homeless', 'with children']",626-337-0140,https://ushs.org/,"825 Orange Grove Boulevard, Pasadena, CA 91103","https://www.google.com/maps/?q=825+Orange+Grove+Boulevard,+Pasadena,+CA+91103/",[],near capacity,"Family Center is a safe, nurturing place for homeless parents and children to rebuild their lives and achieve self-sufficiency. Services offered include:- Safe shelter.- Nutritious meals.- Case management and referrals.- Medical and mental health services.- Substance abuse recovery support.- Employment search assistance through Sources Career Development Program.- Benefits advocacy.- Housing resources. Referrals are received from the Coordinated Entry System for Families (CESF) or Family Solutions Center (FSC). Contact 211 to get connected to you local CESF or FSC",['English'],Free,True,https://www.facebook.com/UnionstationHomelessServices,https://www.twitter.com/@USHSNews,"This program covers residents of the following counties: Los Angeles County, CA.",34.1566871,-118.1531148,91103.0,False,11:30AM – 20:00PM,11:30AM – 20:00PM,11:30AM – 20:00PM,11:30AM – 20:00PM,11:30AM – 20:00PM,Closed,Closed,,Food
Emergency Shelter (House of Ruth),https://www.auntbertha.com//house-of-ruth--claremont-ca--emergency-shelter/5263457368670208?postal=91724,"['temporary shelter', 'help escape violence', 'safe housing']","['emergency food', 'clothing', 'personal care items', 'daily life skills', 'counseling', 'help find work', 'advocacy & legal aid']","['adults 18+', 'female', 'with children', 'domestic violence survivors', 'in crisis', 'emergency']",877-988-5559,https://houseofruthinc.org/services/,,,[],available,"House of Ruth’s emergency shelter provides programs and support for victims and their children, including food, clothing, personal care items, group and individual counseling, legal and social services advocacy, employment assistance, and life-management skills. This program provides:- Food- Clothing- Personal care items- Group and individual counseling- Legal and social services advocacy- Employment assistance- Life-management skillsThe shelter is staffed 24-hours a day, 7 days a week.",['English'],Free,True,https://www.facebook.com/HouseofRuthClaremont,https://www.twitter.com/@houseofruthinc,"This program covers residents of the following counties: Los Angeles County, CA and San Bernardino County, CA.",,,,True,,,,,,,,,Food
Covenant House Program (JWCH Institute Inc.),https://www.auntbertha.com//jwch-institute-inc.--los-angeles-ca--covenant-house-program/5389602201796608?postal=91724,['temporary shelter'],"['nutrition education', 'health education', 'primary care', 'checkup & test', 'navigating the system', 'more education']","['young adults', 'teens', 'homeless']",323-461-3131,http://jwchinstitute.org/specialty-care/youth-services/covenant-house/,"1325 North Western Avenue, Los Angeles, CA 90028","https://www.google.com/maps/?q=1325+North+Western+Avenue,+Los+Angeles,+CA+90028/",['This program helps people who are 18 to 24 years old'],Not specified,"Covenant House Program provides both residential and non-residential homeless youth comprehensive services Services include:- Emergency shelter - Comprehensive emergency and primary care medical exams- Psychological and psychiatric services- Referrals to specialty care such as optometry and dentistry.Youth are as well provided with important information on nutrition, STD/HIV prevention and other issues related to maintaining healthy lifestyles.",['English'],Free,False,,,"This program covers residents of the following counties: Los Angeles County, CA.",34.0954759,-118.3095278,90028.0,False,16:00PM – 20:00PM,03:00AM – 03:00AM,16:00PM – 20:00PM,Closed,11:00AM – 15:00PM,Closed,Closed,,Food
Our House Family Shelter (Inland Valley Hope Partners),https://www.auntbertha.com//inland-valley-hope-partners--pomona-ca--our-house-family-shelter/6216504136957952?postal=91724,"['temporary shelter', 'navigating the system']","['help find housing', 'transportation', 'counseling', 'help find healthcare', 'savings program', 'childcare', 'help fill out forms', 'case management', 'tutoring', 'skills & training', 'daily life skills', 'help find work']","['all ages', 'female', 'families', 'with children', 'homeless', 'limited english', 'parents', 'emergency']",909-622-3806106,https://www.inlandvalleyhopepartners.org/Program-Services/Claremont-Homeless-Advocacy-Program.asp,"1753 North Park Avenue, Pomona, CA 91768","https://www.google.com/maps/?q=1753+North+Park+Avenue,+Pomona,+CA+91768/","['This program serves homeless families with children, AND', 'Homeless single women.', 'Must be a resident of San Bernardino or East Los Angeles County.']",available,"Inland Valley Hope Partners offers the Our House Family Temporary Housing Program to provide free supportive housing to homeless families with children and single women. The program’s goal is to move families and single women from homelessness into safe, stable and affordable housing.This program provides:- Supportive housingAdditional services:- Mandatory Case Management Services- Savings Plan- Psycho-Social Counseling- Housing Outreach and Assistance- Employment Assistance- Life Skills Training- Referrals to and Assistance Securing Mainstream Benefits- Tutoring for the Children- Transportation- Emergency On-Site Child Care","['English', 'Spanish']",Free,True,https://www.facebook.com/IVhopepartners/,https://www.twitter.com/@HopePartners,"This program covers residents of the following counties: Los Angeles County, CA and San Bernardino County, CA.",34.0775141,-117.7534389,91768.0,False,11:00AM – 21:00PM,11:00AM – 21:00PM,11:00AM – 21:00PM,11:00AM – 21:00PM,Closed,Closed,Closed,,Food
Case Management (City of Claremont California - Senior Program),https://www.auntbertha.com//city-of-claremont-california---senior-program--claremont-ca--case-management/4821887033016320?postal=91724,"['temporary shelter', 'health insurance', 'mental health care', 'financial education', 'navigating the system', 'help find housing', 'advocacy & legal aid']",,['seniors'],909-399-5488,https://www.claremontca.gov/government/departments-divisions/human-services/seniors/referrals-resources,"660 N. Mountain Avenue, Claremont, CA 91711","https://www.google.com/maps/?q=660+N.+Mountain+Avenue,+Claremont,+CA+91711/",['This program helps people who are older than 55 years old'],available,"A variety of resources and referrals are offered to seniors and families in the Claremont community regarding age-related concerns. This program provides:- Case managementTopics may include:- Financial Resources; Money Management- Medical Resources; Medicare, Medi-Cal, Social Security- Housing Resources; HUD- Homelessness; Emergency Shelter Referrals- Mental Health Counseling; Tri-City Mental Health- Legal Assistance Referrals; Legal Assistance Program- Disputes; Dispute Resolution Center- Abuse/Neglect; Referrals to APS/CPS or other programs",['English'],Reduced Cost,True,,,"This program covers residents of the following counties: Los Angeles County, CA.",34.099539,-117.728539,91711.0,False,12:00PM – 17:00PM,12:00PM – 17:00PM,12:00PM – 17:00PM,12:00PM – 17:00PM,12:00PM – 17:00PM,Closed,Closed,,Food
SHARE! Recovery Retreat (SHARE!),https://www.auntbertha.com//share%2521--monterey-park-ca--share%2521-recovery-retreat/6504042531913728?postal=91724,"['temporary shelter', 'meals', 'help find housing', 'transportation', 'addiction & recovery', 'health education', 'government benefits', 'community support services', 'recreation']",,['adults 18+'],626-677-3850,https://www.shareselfhelp.org/recovery-retreat,"confidential address, Monterey Park, CA 91754","https://www.google.com/maps/?q=confidential+address,+Monterey+Park,+CA+91754/","['No alcohol or drugs at the Recovery Retreat.', 'This program helps people aged 18 or older.']",available,"SHARE! Recovery Retreat offers two weeks to a better life for free!

At the SHARE! Recovery Retreat, participants will take part in support groups and activities focused on building self-esteem, strengthening resilience, reducing stress and anxiety, making friends, and learning tools for better mental health. They'll also have opportunities to develop practical life skills such as cooking, cleaning, gardening, and household management. Each night, participants are taken to attend different self-help support groups in the community.

This program provides: 

- a two-week stay at our peer respite retreat for mental health consumers","['English', 'Spanish']",Free,True,https://www.facebook.com/share.selfhelp,https://www.twitter.com/@shareselfhelp,"This program covers residents of the following counties: Los Angeles County, CA.",34.0472318,-118.1415261,91754.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,,Food
The Women's Room (TWR) Program (Friends in Deed),https://www.auntbertha.com//friends-in-deed--pasadena-ca--the-women%2527s-room-%2528twr%2529-program/5088247191437312?postal=91724,"['temporary shelter', 'clothing', 'personal hygiene', 'daytime care', 'recreation', 'meals']",,"['all ages', 'homeless', 'near homeless', 'female']",626-797-2402104,https://friendsindeedpas.org/fid/what-we-do/our-programs/the-womens-room/,"444 East Washington Boulevard, Pasadena, CA 91104","https://www.google.com/maps/?q=444+East+Washington+Boulevard,+Pasadena,+CA+91104/","[""The Women's Room guests must be over 18 and identify as female.""]",available,"TWR is dedicated to serving women who are alone and homeless or at risk of homelessness. It is a daytime refuge known for wrapping its arms around the 20 to 35 women who come through the door each day, making them feel whole and appreciated. The program includes supportive services and basic needs: a shower, laundry, and healthy food. In addition, women enjoy access to computers and telephones, a place to nap, arts and crafts, nature and cultural field trips, games, and fresh clothing.

This program provides: 

- A shower
- Laundry
- Healthy food
- Clothing
- Recreation
- Computer and internet access

For more information, contact Marlene Martinez at [email protected] or call at 626-797-2402.",['English'],Free,True,https://www.facebook.com/FriendsInDeedPasadena,https://www.twitter.com/@FID_Pasadena,"This program covers residents of the following counties: Los Angeles County, CA.",34.1687084,-118.1413204,91104.0,False,13:00PM – 19:00PM,13:00PM – 19:00PM,13:00PM – 19:00PM,13:00PM – 19:00PM,Closed,Closed,Closed,,Food
Shelter Network (Mercy House),https://www.auntbertha.com//mercy-house--santa-ana-ca--shelter-network/5164714503962624?postal=91306,['temporary shelter'],['navigating the system'],"['adults 18+', 'individuals', 'homeless', 'near homeless']",211,https://www.mercyhouse.net/programs,,,['This program serves individuals who are homeless OR near homeless.'],available,"Mercy House operates a complete system of care designed to meet the needs of homeless and at-risk populations in every stage of their struggle by providing temporary shelter and support services to meet the needs of individuals in need. This programs is designed with understanding of homeless services across Orange, Riverside, Los Angeles, Kern, and Ventura Counties in California and Maricopa County, Arizona. This program provides:- Temporary shelterAdditional services include:- Resource navigation servicesPlease note, services are offered through a coordinated entry point. Contact 211 to initiate care.",['English'],Free,True,https://www.facebook.com/MercyHouseLC,https://www.twitter.com/@MercyHouseLC,"This program covers residents of the following counties: Maricopa County, AZ, Kern County, CA, Los Angeles County, CA, Orange County, CA, Riverside County, CA and Ventura County, CA.",,,,True,,,,,,,,,Food
Homeless Veterans Initiative (Disabled American Veterans (DAV)),https://www.auntbertha.com//disabled-american-veterans-%2528dav%2529--cold-spring-ky--homeless-veterans-initiative/6359041064304640?postal=91306,"['temporary shelter', 'government benefits']",,['veterans'],877-426-2838,https://www.dav.org/get-help-now/veteran-topics-resources/homeless-veterans-assistance/,,,['Serves homeless veterans.'],available,"The DAV Homeless Veterans Initiative, supported by DAV’s Charitable Service Trust and Columbia Trust, promotes the development of supportive housing and necessary services to assist homeless veterans in becoming productive, self-sufficient members of society. Our goal is to establish a partnership between the DAV and Federal, state, county and local governments to develop programs to assist homeless veterans in becoming self-sufficient.

Service:

-counsel individuals on the many VA benefits for which they may be entitled

If you or someone you know is a homeless veteran in need of assistance, please contact us.",['English'],Free,True,https://www.facebook.com/DAV,https://www.twitter.com/@DAVHQ,This program covers residents of All US states and territories.,,,,False,08:00AM – 17:00PM,08:00AM – 17:00PM,08:00AM – 17:00PM,08:00AM – 17:00PM,08:00AM – 17:00PM,Closed,Closed,,Food
Skid Row Development Corp (Skid Row Development Corp),https://www.auntbertha.com//skid-row-development-corp--los-angeles-ca--skid-row-development-corp/4815375174729728?postal=90013,"['temporary shelter', 'help find housing', 'counseling', 'navigating the system', 'case management', 'skills & training', 'job placement']",,"['adults 18+', 'homeless', 'near homeless', 'low-income', 'emergency']",213-623-7130,http://srdcla.org,"307 Central Avenue, Los Angeles, CA 90013","https://www.google.com/maps/?q=307+Central+Avenue,+Los+Angeles,+CA+90013/",[],available,"Skid Row Development Corp provides lodging for individuals struggling with homelessness.  Our guests are diverse in background, from people struggling as they work to get back on their feet or those who might be passing through the area.We provide services that assure basic needs are met, including:- Shelter- Board- Counseling- Job training- Employment replacement- House replacement to homeless and low-income adult",['English'],Free,True,,,"This program covers residents of the following cities: Los Angeles, CA.",34.0458428,-118.2398075,90013.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Bell Shelter (Salvation Army - California South),https://www.auntbertha.com//salvation-army---california-south--bell-ca--bell-shelter/5231909105827840?postal=90013,"['temporary shelter', 'short-term housing']","['addiction & recovery', 'residential treatment', 'medical care', 'group therapy', 'individual counseling', 'navigating the system', 'support network', 'one-on-one support', 'more education', 'ged/high-school equivalency', 'specialized training', 'help find work']","['adults', 'young adults', 'teens', 'seniors', 'veterans', 'unemployed', 'homeless', 'male', 'female']",323-263-1206,https://socal.salvationarmy.org/southern-california/,"5600 Rickenbacker Road, Bell, CA 90201","https://www.google.com/maps/?q=5600+Rickenbacker+Road,+Bell,+CA+90201/",[],available,Bell Shelter operates a comprehensive program that offers interim housing with supportive services for single men and women who are experiencing homelessness.This program provides:- Interim housing- low barrier crisis housing- Bridge and transitional housing- State-licensed substance abuse treatment- Individualized case management- Specialized veterans programs- Individual and group therapy - Referrals for mental health services- On-site mobile clinic & medical referrals- Staff nurse- Medication management- Communicable disease education- Library and computer access for job and housing searches- Vocational assistance & job referrals- Life skills classes- Housing placement assistance- Neurofeedback clinic,['English'],Free,True,,,"This program covers residents of the following counties: Los Angeles County, CA.",33.9914484,-118.1721678,90201.0,False,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,11:00AM – 20:00PM,Closed,Closed,,Food
Immediate Safety and Safe Housing (Niswa Association Inc.),https://www.auntbertha.com//niswa-association-inc.--los-angeles-ca--immediate-safety-and-safe-housing/6231809218052096?postal=91306,"['temporary shelter', 'immediate safety', 'safe housing', 'help hotlines', 'advocacy & legal aid']",,"['all ages', 'immigrants', 'female', 'individuals', 'families', 'domestic violence survivors', 'in crisis']",310-748-9086,https://madereview.com/,,,[],available,Niswa is committed to providing resources and support for the increase needs of Muslim families experiencing domestic violence in Southern California. This program provides:- 24/7 Hotline - Crisis intervention - Emergency shelter,['English'],Free,False,https://www.facebook.com/NiswaInc/,https://www.twitter.com/@niswainc,"This program covers residents of the following counties: Los Angeles County, CA.",,,,True,,,,,,,,,Food
Domestic Violence Shelter (Victor Valley Domestic Violence),https://www.auntbertha.com//victor-valley-domestic-violence--victorville-ca--domestic-violence-shelter/5625923358687232?postal=90220,"['immediate safety', 'safe housing', 'personal safety', 'counseling', 'physical safety', 'temporary shelter', 'advocacy & legal aid', 'support groups']",,"['adults', 'young adults', 'children', 'with children', 'mothers', 'abuse or neglect survivors', 'domestic violence survivors']",,https://abway.org,,,['Must be a victim of domestic violence.'],available,"This program provides temporary emergency shelter for women who have experienced domestic violence/abuse, and for their children. Counseling services are also available.This program provides:- Safety planning- Counseling and support groups- Job training- Emergency shelter- Legal advocacy",['English'],Free,True,https://www.facebook.com/ABetterWayVictorville/,,This program covers residents of the following states: CA.,,,,False,11:00AM – 19:00PM,11:00AM – 19:00PM,11:00AM – 19:00PM,11:00AM – 19:00PM,11:00AM – 19:00PM,Closed,Closed,,Food
Emergency Shelter (Bridge to Home),https://www.auntbertha.com//bridge-to-home--santa-clarita-ca--emergency-shelter/5732193493319680?postal=90220,['temporary shelter'],"['meals', 'help find housing', 'personal hygiene', 'help find healthcare', 'navigating the system', 'case management', 'help find work']","['individuals', 'homeless', 'families', 'near homeless', 'all ages']",661-254-4663,https://btohome.org/what-we-do,"23031 Drayton Street, Santa Clarita, CA 91350","https://www.google.com/maps/?q=23031+Drayton+Street,+Santa+Clarita,+CA+91350/",['This program serves individuals and families experiencing homelessness.'],available,Bridge to Home provides a temporary shelter for 69 single individuals and up to 8 families who are experiencing homelessness in the Santa Clarita Valley.  The emergency shelter often operates as a point of entry into case management services for homeless individuals.This program provides:- Emergency shelterAdditional services include:- Meals- Showers- Case management- Resource navigation- Help finding work- Help finding housing- Medical referralsPlease call during office hours for more information.,['English'],Free,True,https://www.facebook.com/btohome/,https://www.twitter.com/@bridgetohome,"This program covers residents of the following counties: Los Angeles County, CA.",34.4120092,-118.5380179,91350.0,False,11:00AM – 19:30PM,11:00AM – 19:30PM,11:00AM – 19:30PM,11:00AM – 19:30PM,11:00AM – 19:30PM,11:00AM – 19:30PM,11:00AM – 19:30PM,,Food
Family Shelter (San Fernando Valley Rescue Mission),https://www.auntbertha.com//san-fernando-valley-rescue-mission--los-angeles-ca--family-shelter/5696919672193024?postal=90220,['temporary shelter'],"['help find housing', 'daily life skills', 'navigating the system', 'support network', 'one-on-one support', 'computer class']","['all ages', 'families', 'homeless']",818-960-0404,https://sfvrescuemission.org/homeagain/about/,,,[],waitlist,"Our Family Shelter provides a fresh start to families who are experiencing homelessness by offering shelter in a comfortable, home-like setting. We’ll provide you with the tools you need to get back on your feet and transition into stable housing.Services:- Temporary shelter- Support services If you are considering a stay with us, it is important that you call our intake number so you can get on our waiting list and begin the intake process. Our intake staff will walk you through the registration process.It is important that you know that we are a faith-based organization. That means that we provide some religious services and encourage you to pay attention to spiritual needs as well as physical and emotional needs. We serve all people regardless of what you believe.",['English'],Free,True,https://www.facebook.com/SFVRescueMission/,https://www.twitter.com/@SFVRescue,"This program covers residents of the following counties: Los Angeles County, CA.",,,,False,11:30AM – 20:00PM,11:30AM – 20:00PM,11:30AM – 20:00PM,11:30AM – 20:00PM,11:30AM – 20:00PM,Closed,Closed,,Food
Emergency Shelter (Child Family Center),https://www.auntbertha.com//child-family-center--santa-clarita-ca--emergency-shelter/5745445426954240?postal=91306,['temporary shelter'],"['emergency food', 'clothing', 'transportation', 'parenting education', 'counseling', 'family counseling', 'individual counseling', 'navigating the system', 'one-on-one support', 'advocacy & legal aid']","['children', 'individuals', 'families', 'abuse or neglect survivors', 'domestic violence survivors', 'emergency']",661-259-8175,https://www.childfamilycenter.org/get-help,"21545 Centre Pointe Parkway, Santa Clarita, CA 91350","https://www.google.com/maps/?q=21545+Centre+Pointe+Parkway,+Santa+Clarita,+CA+91350/",[],available,"Child Family Center's Emergency Shelter provides a 30 day shelter for women and children who are victims of domestic violence and child abuse.We offer:- Emergency shelterOnce enrolled we provide:-  Food, shelter and support services to individuals and families- Individual and group counseling- Transportation- Emergency food- Clothing assistance- Case management- Legal advocacy- CalWORKs assistance- Temporary restraining order (TRO) preparation and submission- Court accompaniment- Parenting education- Transitional services.For help on our program please call us at 661-259-HELP (4357)","['English', 'Spanish']",Reduced Cost,True,https://www.facebook.com/ChildFamilyCenter/,,"This program covers residents of the following counties: Los Angeles County, CA, Orange County, CA, Riverside County, CA, San Bernardino County, CA and Ventura County, CA.",34.4130261,-118.513542,91350.0,False,12:00PM – 21:00PM,12:00PM – 21:00PM,12:00PM – 21:00PM,12:00PM – 21:00PM,12:00PM – 21:00PM,Closed,Closed,,Food
