Service_name,Service_url,Main_Services,Other_Services,Serving,Phone_Number,Website,Location_Address,Location_URL_Map,Eligibility,Availability,Description,Languages,Cost,Google_Review,Facebook_URL,Twitter_URL,Coverage,Latitude,Longitude,Zipcode,24hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
Manna Pantry,https://www.auntbertha.com//bethel-temple-community-bible-church--philadelphia-pa--manna-pantry/6321681709400064?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.betheltemplechurch.net/mannapantry,"228 East Allegheny Avenue, Philadelphia, PA 19134","https://www.google.com/maps/?q=228+East+Allegheny+Avenue,+Philadelphia,+PA+19134/",['Anyone can access this program.'],available,Manna Pantry serves the community by providing food and resources for those in need. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,True,https://www.facebook.com/betheltemplecbc/,,"This program covers residents of the following cities: Philadelphia, PA.",39.9978125,-75.126307,19134.0,False,Closed,Closed,Closed,5:00 PM - 6:00 PM  EST,Closed,Closed,Closed
Small Things Market,https://www.auntbertha.com//small-things--philadelphia-pa--small-things-market/6499735280943104?postal=19131,"['food pantry', 'personal care items', 'community support services']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.smallthingsphilly.org/programs,"3510 A Street, Philadelphia, PA 19134","https://www.google.com/maps/?q=3510+A+Street,+Philadelphia,+PA+19134/",['Anyone can access this program.'],available,"Small Things Market is a full-choice model ""free grocery store"" and community resource hub offering a varied selection of food and personal items at no cost, as well as connections to resources and services for their guests. This program provides:- Food- Personal care items- Community resources",['English'],Free,True,https://facebook.com/smallthingsphilly,,"This program covers residents of the following counties: Philadelphia County, PA.",40.0033361,-75.126487,19134.0,False,Closed,Closed,11:00 AM - 3:00 PM  EST,Closed,9:00 AM - 12:00 PM  EST,10:00 AM - 1:00 PM  EST,Closed
Food Pantry,https://www.auntbertha.com//st-michaels-lutheran-church---kensington--philadelphia-pa--food-pantry/5012206950547456?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-423-0792,https://www.ourlutherancommunity.org/,,,['Anyone in need can access this program.'],available,St. Michael's Food Pantry Ministry is dedicated to stepping up efforts to address food insecurity.  This program provides:- Food distribution to meet basic nutritional needs.Please call for more details. St. Michael's Food Pantry serves 20-40 families each week.,['English'],Free,True,,,"This program covers residents of the following cities: Philadelphia, PA.",,,,False,Closed,Closed,Closed,11:00 AM - 12:00 PM  EST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//bless-philadelphia--philadelphia-pa--food-pantry/5300839758692352?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.blessphiladelphia.com/programs/food-pantry,"4610 Devereaux Street, Philadelphia, PA 19135","https://www.google.com/maps/?q=4610+Devereaux+Street,+Philadelphia,+PA+19135/",['Anyone in need can access this program.'],available,"Bless Philadelphia promotes the Peace, Prosperity, Health and Safety of Philadelphians through compassionate community engagement. The food pantry serves residents of Philadelphia who complete a TEFAP self-declaration of need form (available on site) once per calendar year.  No ID is requiredThis program provides:- Food to meet basic nutritional needs",['English'],Free,True,,,"This program covers residents of the following cities: Philadelphia, PA.",40.02015249999999,-75.0566656,19135.0,False,Closed,Closed,Closed,Closed,Closed,Closed,1:00 PM - 1:30 PM  EST
Hunger Programs - Senior Citizen Boxes,https://www.auntbertha.com//feast-of-justice--philadelphia-pa--hunger-programs---senior-citizen-boxes/4899393198620672?postal=19131,['food pantry'],,"['anyone in need', 'all ages']",215-268-3510,http://www.feastofjustice.org,"3101 Tyson Avenue, Philadelphia, PA 19149","https://www.google.com/maps/?q=3101+Tyson+Avenue,+Philadelphia,+PA+19149/","['This program serves individuals living in one of these zip codes: 19111, 19114, 19115, 19116, 19124, 19135, 19136, 19149, 19152, 19154']",available,"Senior Citizen Boxes program offers plentiful programs to combat hunger in the community.This program provides:- A community cupboard, which provides families with emergency, supplemental food every month.Once you apply, it takes 1 to 2 months for your name to appear on the list.",['English'],Free,True,https://www.facebook.com/FeastOfJusticePhiladelphia/?view_public_for=170475529821804,,"This program covers residents of the following counties: Bucks County, PA, Chester County, PA, Delaware County, PA, Montgomery County, PA and Philadelphia County, PA.",40.0372113,-75.052399,19149.0,False,Closed,9:00 AM - 12:00 PM  EST,4:00 PM - 7:00 PM  EST,10:00 AM - 12:00 PM  EST,Closed,10:00 AM - 4:00 PM  EST,Closed
Food Pantry,https://www.auntbertha.com//st.-mark%2527s-evangelical-lutheran-church--philadelphia-pa--food-pantry/5130149218746368?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-224-1145,http://ww3.stmarksphila.org/?subid1=592539db-b3dc-11ef-a618-3e24fd789d0a,"6344 North Broad Street, Philadelphia, PA 19141","https://www.google.com/maps/?q=6344+North+Broad+Street,+Philadelphia,+PA+19141/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet nutritional needsPlease call the food pantry before visiting to verify hours of availability and any additional information.,['English'],Free,True,https://www.facebook.com/StMarksPhila/,,"This program covers residents of the following cities: Philadelphia, PA.",40.0502268,-75.1427263,19141.0,False,Closed,10:00 AM - 4:00 PM  EST,Closed,Closed,Closed,Closed,Closed
Social Services Program,https://www.auntbertha.com//salvation-army-eastern-pennsylvania-%2526-delaware--philadelphia-pa--social-services-program/4620877509427200?postal=19131,"['food pantry', 'meals', 'clothing', 'toys & gifts', 'parenting education', 'counseling', 'financial education', 'navigating the system', 'support network', 'spiritual support', 'skills & training', 'interview training', 'resume development', 'help find work']",,"['all ages', 'individuals', 'families', 'homeless', 'near homeless', 'low-income']",215-474-1010,https://easternusa.salvationarmy.org/,"5501 Market Street, Philadelphia, PA 19139","https://www.google.com/maps/?q=5501+Market+Street,+Philadelphia,+PA+19139/",['This program serves residents of Pennsylvania.'],available,Salvation Army Eastern Pennsylvania & Delaware social workers provide social services to meet the needs of the community. This program provides:- Access to nutritious food- Counseling Services- Financial Education- Spiritual Support- Referrals- Help find work- Resume Building- Interview skills- Job placement- Toys & Gifts (Holiday season)- Clothing (all ages)- Men's and women's support groupsServices offered may change depending on location. Please contact the nearest office for more information.,['English'],Free,True,https://www.facebook.com/SalvationArmyPhiladelphia,https://www.twitter.com/@SalArmyPhilly,"This program covers residents of the following cities: Dover, DE, Seaford, DE, Wilmington, DE, Allentown, PA, Berwick, PA, Bethlehem, PA, Boyertown, PA, Carlisle, PA, Chambersburg, PA, Chester, PA, Coal Township, PA, Coatesville, PA, Darby, PA, East Stroudsburg, PA, Easton, PA, Harrisburg, PA, Hazleton, PA, Lancaster, PA, Lebanon, PA, Levittown, PA, Lewistown, PA, Lock Haven, PA, Milton, PA, Norristown, PA, Pen Argyl, PA, Philadelphia, PA, Pottstown, PA, Pottsville, PA, Reading, PA, Scranton, PA, State College, PA, Sunbury, PA, Tamaqua, PA, West Chester, PA, Wilkes Barre, PA, Williamsport, PA and York, PA.",39.9610016,-75.2312927,19139.0,False,9:00 AM - 4:00 PM  EST,9:00 AM - 4:00 PM  EST,9:00 AM - 4:00 PM  EST,9:00 AM - 4:00 PM  EST,9:00 AM - 4:00 PM  EST,9:00 AM - 4:00 PM  EST,9:00 AM - 4:00 PM  EST
Free Produce Markets,https://www.auntbertha.com//children%2527s-hospital-of-philadelphia-%2528chop%2529--philadelphia-pa--free-produce-markets/6006436119248896?postal=19131,['food pantry'],,"['all ages', 'individuals', 'families']",,,"4865 Market Street, Philadelphia, PA 19139","https://www.google.com/maps/?q=4865+Market+Street,+Philadelphia,+PA+19139/",[],available,CHOP's free produce markets provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families.This program provides:- Food to meet basic nutritional needsPlease bring your own bag when you visit. The market will be cancelled if it rains.,['English'],Free,True,,,"This program covers residents of the following cities: Philadelphia, PA.",39.9595846,-75.2176817,19139.0,False,Closed,Closed,Closed,9:30 AM - 10:30 AM  EST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//star-of-hope-baptist-church--philadelphia-pa--food-pantry/5924269727678464?postal=19131,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.starofhopebc.org/weekly-bulletin,"7212 Keystone Street, Philadelphia, PA 19135","https://www.google.com/maps/?q=7212+Keystone+Street,+Philadelphia,+PA+19135/",['Anyone can access this program.'],available,"Star of Hope Baptist Church offers a food pantry which serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else in need of assistance.This program provides: - Food to meet basic nutritional needs",['English'],Free,True,https://www.facebook.com/Star-of-Hope-Baptist-Church-147516732074440/,,"This program covers residents of the following cities: Philadelphia, PA.",40.0271939,-75.0340536,19135.0,False,Closed,11:00 AM - 1:00 PM  EST,Closed,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//church-of-the-holy-apostles-and-the-mediator--philadelphia-pa--food-pantry/6220814712832000?postal=19131,['food pantry'],,"['all ages', 'individuals', 'families']",267-908-3287,https://www.hamphilly.org/copy-of-ministries,"260 South 51st Street, Philadelphia, PA 19139","https://www.google.com/maps/?q=260+South+51st+Street,+Philadelphia,+PA+19139/",['This program serves individuals and families who are facing food insecurity.'],available,The Community Food Ministry distributes food monthly to community members in need. This program provides:- Food to meet basic nutritional needs,['English'],Free,True,,,"This program covers residents of the following counties: Philadelphia County, PA.",39.9548575,-75.2243414,19139.0,False,Closed,Closed,10:30 AM - 12:00 PM  EST,Closed,Closed,Closed,Closed
2 Fish 5 Loaves,https://www.auntbertha.com//upper-room-baptist-church--philadelphia-pa--2-fish-5-loaves/6666371970760704?postal=19131,['food pantry'],,"['anyone in need', 'all ages']",267-593-4989,https://urmbc.org/community-outreach/,"7236 Ogontz Avenue, Philadelphia, PA 19138","https://www.google.com/maps/?q=7236+Ogontz+Avenue,+Philadelphia,+PA+19138/",['Anyone can access this program.'],available,The Room hosts a free food pantry to serve the members of the community fight hunger. This program provides:- Food to meet basic nutritional needs,['English'],Free,True,https://www.facebook.com/groups/2460515280695286/,,"This program covers residents of the following cities: Philadelphia, PA.",40.064768,-75.1550397,19138.0,False,10:00 AM - 12:00 PM  EST,8:30 AM - 10:30 AM  EST,8:30 AM - 10:30 AM  EST,10:00 AM - 12:00 PM  EST,8:30 AM - 10:30 AM  EST,Closed,Closed
