Subject,Relationship,Object
National Veterans Wellness and Healing Center Retreats,socials_are,https://www.facebook.com/pages/National-Veterans-Wellness-and-Healing-Center-of-Angel-Fire/123391897719973
National Veterans Wellness and Healing Center Retreats,is_open_from,"?, ?, ?, ?, ?, ?, ?"
Modern Widows Club Communities and Support Groups,main_services_are,"['bereavement', 'health education', 'understand mental health', 'womens health', 'community support services', 'support network', 'mentoring', 'one-on-one support', 'peer support', 'support groups', 'virtual support']"
Modern Widows Club Communities and Support Groups,website_is,https://modernwidowsclub.org/find-your-community
Modern Widows Club Communities and Support Groups,has_an_availability_status_of,available
Modern Widows Club Communities and Support Groups,description_is,"The Modern Widows Club nonprofit provides support, solutions and research for widows worldwide. They can help you transform your grief after loss into a positive, purposeful future while embracing your own strength and courage. As widows helping widows, they offer in-person and virtual support groups, clubs and activities, travel opportunities, educational courses, mentoring programs, conferences, videos, podcasts, opportunities for advocacy and philanthropy, and more.This program provides: - Support Groups- Emotional Support- Virtual SupportThey support widows of all ages, ethnic backgrounds, beliefs, faiths, partner statuses, gender identities, and loss circumstances. You are not alone.Widows receive services and support through their national, international, and virtual groups long after most become ineligible for traditional grief support. We advocate for, and work to advance, global support for widows—a movement of worldwide social significance that is often overlooked.MWC Program provides:Step One: Start by taking their Widow Empowerment Quiz to find out where you are on the Hope, Heal, Grow, Lead healthy widowhood pathway. Then, plug into services specific to your unique stage in the process. Step Two: Free Resources to Connect - Support groups: National, international, and in-person. Plus, a virtual group, virtual group in Spanish, and Widowed Survivors of Suicide virtual group. - Support network: Globally on all social sites. Facebook, YouTube, Instagram, LinkedIn, Twitter- Free e-course: Start with their HOPE course - Clubs in a Club: Book Club, Parenting Club, Art Club, Dating Club, and Travel Club for widows. Step Three: For-Fee Resources to Grow - Widow Empowerment Events: Annually, both virtual and in-person. - Widow Empowerment School of Thought (WESOT) virtual learning platform for widowsPlease visit their website to find a community and resources near you."
Modern Widows Club Communities and Support Groups,speaks,"['English', 'Spanish']"
Modern Widows Club Communities and Support Groups,costs,Free
Modern Widows Club Communities and Support Groups,has_Google_Reviews,True
Modern Widows Club Communities and Support Groups,covers,"This program covers residents of the following states: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV and WY."
Modern Widows Club Communities and Support Groups,24hours_status_is,False
Modern Widows Club Communities and Support Groups,serves,"['adults 18+', 'grieving', 'female', 'lgbtqia+', 'transgender or non-binary', 'individuals', 'limited english', 'caregivers', 'spouses'], ['This program serves widows.']"
Modern Widows Club Communities and Support Groups,socials_are,"https://www.facebook.com/modernwidowsclub, https://www.twitter.com/@ModernWidows"
Modern Widows Club Communities and Support Groups,is_open_from,"?, ?, ?, ?, ?, ?, ?"
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,main_services_are,"['daily life skills', 'counseling', 'group therapy']"
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,phone_number_is,760-321-8184
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,website_is,https://ucpie.org/family-empowerment-program/
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,has_an_availability_status_of,available
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,description_is,"United Cerebral Palsy of the Inland Empire (UCPIE) provides free group counseling services to families with children or adults with special needs through the Family Empowerment Program. Counseling is facilitated by a licensed therapist following a curriculum developed to target topics specific to their needs. Families benefit from this supportive environment, a safe space in which they can share experiences and learn techniques that help with their day-to-day challenges. This program provides: Group counseling. Counseling will cover the following topics: Learning that you have power, Balancing caretaking, Respecting emotional differences, Processing feelings, Taking care of yourself, and Building a healthy relationship. The Family Empowerment Program focuses on methods of reducing stress and building healthy relationships. This program is comprised of six classes, offered twice a week, in one-hour sessions. Parents are welcomed to participate."
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,speaks,['English']
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,costs,Free
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,has_Google_Reviews,True
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,covers,"This program covers residents of the following counties: Riverside County, CA and San Bernardino County, CA."
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,24hours_status_is,False
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,serves,"['adults', 'young adults', 'teens', 'children', 'developmental disability', 'intellectual disability', 'families', 'with children', 'parents'], ['This program serves children and adults with special needs.']"
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,socials_are,https://www.facebook.com/ucpie
UNITED CEREBRAL PALSY of the INLAND EMPIRE Family Empowerment Program,is_open_from,"?, ?, ?, ?, ?, ?, ?"
Suicide is Different Services,main_services_are,"['health education', 'understand mental health', 'one-on-one support']"
Suicide is Different Services,website_is,https://www.suicideisdifferent.org/services
Suicide is Different Services,has_an_availability_status_of,available
Suicide is Different Services,description_is,"Support someone suicidal? Suicide Is Different offers coaching for suicide caregivers through psychoeducation and emotional support. Their services help individuals navigate through challenges and teaches them how to balance their own needs. This program provides: Individual coaching and Group support. Fees are determined based on scope of services on a sliding scale, and will be discussed during the initial consultation call."
Suicide is Different Services,speaks,"['Chinese', 'English', 'Spanish']"
Suicide is Different Services,costs,Sliding Scale
Suicide is Different Services,has_Google_Reviews,True
Suicide is Different Services,covers,"This program covers residents of the following states: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV and WY."
Suicide is Different Services,24hours_status_is,False
Suicide is Different Services,serves,"['adults 18+', 'individuals', 'caregivers', 'suicidal thoughts'], ['This program serves caregivers of people struggling with suicide tendencies.', 'Prospective clients need to specify need for sliding scale fees during their initial consult appointment, no further documentation is required.']"
Suicide is Different Services,socials_are,https://www.twitter.com/@SuicideIsDiff
Suicide is Different Services,is_open_from,"?, ?, ?, ?, ?, ?, ?"
TAPS National Military Survivor Helpline,main_services_are,"['bereavement', 'navigating the system', 'support network', 'help hotlines']"
TAPS National Military Survivor Helpline,phone_number_is,800-959-8277
TAPS National Military Survivor Helpline,website_is,https://www.taps.org/helpline
TAPS National Military Survivor Helpline,has_an_availability_status_of,available
TAPS National Military Survivor Helpline,description_is,Tragedy Assistance Program for Survivors maintains a 24/7 help hotline for the loved ones of individuals killed while serving in the United States' military. The helpline connects callers to a network of trained professionals who can offer emotional support or assist with crises and connections to additional programs/services.This program provides:- A help hotline- Information and referrals to additional services
TAPS National Military Survivor Helpline,speaks,"['English', 'Interpretation Services Available', 'Spanish']"
TAPS National Military Survivor Helpline,costs,Free
TAPS National Military Survivor Helpline,has_Google_Reviews,True
TAPS National Military Survivor Helpline,covers,This program covers residents of All US states and territories.
TAPS National Military Survivor Helpline,24hours_status_is,True
TAPS National Military Survivor Helpline,serves,"['adults', 'young adults', 'teens', 'children', 'seniors', 'grieving', 'in crisis'], ['Serves anyone grieving the death of a loved one whose life included service in the United States Armed Forces.']"
TAPS National Military Survivor Helpline,socials_are,"https://www.facebook.com/TAPS4America?ref=ts, https://www.twitter.com/ @TAPS4America"
Support Connection Individual Support,main_services_are,"['health education', 'counseling', 'one-on-one support', 'peer support', 'virtual support']"
Support Connection Individual Support,phone_number_is,800-532-4290
Support Connection Individual Support,website_is,https://supportconnection.org/individual-support/
Support Connection Individual Support,has_an_availability_status_of,available
Support Connection Individual Support,description_is,"Support Connection offers virtual individual support and information through the One-on-One Peer Counseling Program. This confidential service is free, unlimited, and available nationwide via the toll-free support line or email.This program provides:- One-on-one virtual counseling Peer Counselors are members of the staff, and are cancer survivors themselves. Anytime you call or email for help or answers, you’ll be connected right away with a Peer Counselor. If you call or email after hours, a Peer Counselor will get back to you the next business day."
Support Connection Individual Support,speaks,['English']
Support Connection Individual Support,costs,Free
Support Connection Individual Support,has_Google_Reviews,True
Support Connection Individual Support,covers,"This program covers residents of the following states: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV and WY."
Support Connection Individual Support,24hours_status_is,False
Support Connection Individual Support,serves,"['adults', 'young adults', 'teens', 'seniors', 'recently diagnosed', 'on-treatment', 'post-treatment', 'facing end of life', 'breast cancer', 'ovarian cancer', 'young adult cancer survivors'], ['Individuals impacted by breast, ovarian, or gynecological cancer can access this program.']"
Support Connection Individual Support,socials_are,"https://www.facebook.com/SupportConnectionBreastAndOvarianCancerSupport, https://www.twitter.com/@SupportConnect"
Support Connection Individual Support,is_open_from,"6:00 AM - 2:00 PM  PST, 6:00 AM - 2:00 PM  PST, 6:00 AM - 2:00 PM  PST, 6:00 AM - 2:00 PM  PST, 6:00 AM - 2:00 PM  PST, Closed, Closed"
CODIE Services,main_services_are,"['counseling', 'health education', 'understand disability', 'daily life skills', 'translation & interpretation', 'navigating the system', 'help find work', 'support groups']"
CODIE Services,phone_number_is,951-275-5000
CODIE Services,website_is,https://codie.org/services/
CODIE Services,is_located_at,"1737 Atlanta Avenue, Riverside, CA 92507"
CODIE Services,url_is_located_at,"https://www.google.com/maps/?q=1737+Atlanta+Avenue,+Riverside,+CA+92507/"
CODIE Services,has_an_availability_status_of,available
CODIE Services,description_is,"CODIE’s Human Services Department is to provide support and to advance the life of deaf and hard of hearing individuals by empowering them with information, training and opportunities. This program provides: Advocacy, Counseling, Community education, Deaf sensitivity training, Communication access through no cost video conferencing, Information and referral, Sign language, Interpreter services, Job accessibility, Support groups and human services, and Independent living skills."
CODIE Services,speaks,"['American Sign Language', 'English']"
CODIE Services,costs,Free
CODIE Services,has_Google_Reviews,True
CODIE Services,covers,"This program covers residents of the following counties: Riverside County, CA and San Bernardino County, CA."
CODIE Services,zipcode_is,92507.0
CODIE Services,24hours_status_is,False
CODIE Services,serves,"['adults 18+', 'deaf or hard of hearing', 'visual impairment', 'limited english'], ['No eligibility requirements', 'No documents required']"
CODIE Services,coordinates_are,"33.996875, -117.3446699"
CODIE Services,is_open_from,"8:30 AM - 12:00 PM & 1:00 PM - 5:00 PM PST, 8:30 AM - 12:00 PM & 1:00 PM - 5:00 PM PST, 8:30 AM - 12:00 PM & 1:00 PM - 5:00 PM PST, 8:30 AM - 12:00 PM & 1:00 PM - 5:00 PM PST, 8:30 AM - 12:00 PM & 1:00 PM - 5:00 PM PST, Closed, Closed"
Riverside Area Rape Crisis Center 24/7 Hotline,main_services_are,"['counseling', 'individual counseling', 'support network', 'one-on-one support', 'support groups', 'advocacy & legal aid']"
Riverside Area Rape Crisis Center 24/7 Hotline,phone_number_is,951-686-7273
Riverside Area Rape Crisis Center 24/7 Hotline,website_is,https://rarcc.org/client-care-services
Riverside Area Rape Crisis Center 24/7 Hotline,has_an_availability_status_of,available
Riverside Area Rape Crisis Center 24/7 Hotline,description_is,"Riverside Area Rape Crisis Center provides care and support services free of charge to all those who have been affected by sexual and domestic violence regardless of age, citizenship, gender identity, sexual orientation and religious beliefs. Client Care Services include: Case management, resource referrals, counseling, and support groups."
Riverside Area Rape Crisis Center 24/7 Hotline,speaks,"['English', 'Spanish']"
Riverside Area Rape Crisis Center 24/7 Hotline,costs,Free
Riverside Area Rape Crisis Center 24/7 Hotline,has_Google_Reviews,True
Riverside Area Rape Crisis Center 24/7 Hotline,covers,"This program covers residents of the following counties: Riverside County, CA."
Riverside Area Rape Crisis Center 24/7 Hotline,24hours_status_is,True
Riverside Area Rape Crisis Center 24/7 Hotline,serves,"['all ages', 'undocumented', 'individuals', 'families', 'limited english', 'trauma survivors', 'domestic violence survivors', 'sexual assault survivors'], ['RARCC does not support alleged perpetrators.', 'Must be a resident of Western or Southwest Riverside County.']"
Riverside Area Rape Crisis Center 24/7 Hotline,socials_are,"https://www.facebook.com/riversiderapecrisis, https://www.twitter.com/@rarcc_support"
Move With Hope,main_services_are,"['medication management', 'mental health care', 'counseling', 'understand government programs', 'navigating the system', 'help fill out forms', 'case management']"
Move With Hope,phone_number_is,951-465-3664
Move With Hope,website_is,https://www.movewithhope.org/
Move With Hope,has_an_availability_status_of,available
Move With Hope,description_is,"Renewing Hope Strategies offers Riverside county's first Mobile Mental Health Walk-In Units. These two units, housed in RVs, ensure a private, safe, and comfortable environment for therapy sessions and medication management. This program provides: Therapy sessions, Medication management, Case management, Information and referrals. The units are stationed at various locations such as parks, community centers, churches, senior complexes, low-income housing communities, and other places that express a need. This initiative is designed to cater to homebound seniors, children without transportation, families facing financial constraints, unhoused individuals, and teens wary of the stigma associated with traditional clinics. Their services are culturally relevant, prioritizing marginalized populations to ensure inclusive and holistic care."
Move With Hope,speaks,['English']
Move With Hope,costs,Reduced Cost
Move With Hope,has_Google_Reviews,True
Move With Hope,covers,"This program covers residents of the following counties: Riverside County, CA."
Move With Hope,24hours_status_is,False
Move With Hope,serves,"['adults', 'young adults', 'teens', 'school-aged children', 'seniors', 'limited mobility', 'individuals', 'families', 'with children', 'homeless', 'near homeless', 'low-income', 'uninsured', 'underinsured'], ['This program serves homebound seniors, children without transportation, families facing financial constraints, unhoused individuals, and teens wary of the stigma associated with traditional clinics.']"
Move With Hope,is_open_from,"8:30 AM - 4:30 PM  PST, 8:30 AM - 4:30 PM  PST, 8:30 AM - 4:30 PM  PST, 8:30 AM - 4:30 PM  PST, Closed, Closed, Closed"
Muslim Family Foundation,main_services_are,"['understand mental health', 'navigating the system']"
Muslim Family Foundation,phone_number_is,951-801-5424
Muslim Family Foundation,website_is,https://muslimfamilyfoundation.org/
Muslim Family Foundation,has_an_availability_status_of,available
Muslim Family Foundation,description_is,"Muslim Family Foundation (MFF), in collaboration with our community partners, is dedicated to providing educational programs and referral services to reduce the cultural stigma and taboo surrounding mental and behavioral health issues.This program provides:- Help Understanding Mental Health- Information and Referrals to Community Resources"
Muslim Family Foundation,speaks,"['Arabic', 'English']"
Muslim Family Foundation,costs,Free
Muslim Family Foundation,has_Google_Reviews,True
Muslim Family Foundation,covers,"This program covers residents of the following counties: Riverside County, CA and San Bernardino County, CA."
Muslim Family Foundation,24hours_status_is,False
Muslim Family Foundation,serves,"['anyone in need', 'adults', 'young adults', 'teens', 'seniors', 'individuals', 'families', 'with children', 'all mental health'], ['This program focuses on serving individuals and families in the muslim community in the Inland Empire region.']"
Muslim Family Foundation,socials_are,https://www.facebook.com/mffie/
Muslim Family Foundation,is_open_from,"?, ?, ?, ?, ?, ?, ?"
University Community Health Center,main_services_are,"['counseling', 'medication management', 'mental health care', 'anger management', 'family counseling', 'individual counseling']"
University Community Health Center,other_services_are,['virtual support']
University Community Health Center,phone_number_is,951-224-8220
University Community Health Center,website_is,https://www.chsica.org/bh/
University Community Health Center,is_located_at,"2933 University Avenue, Riverside, CA 92507"
University Community Health Center,url_is_located_at,"https://www.google.com/maps/?q=2933+University+Avenue,+Riverside,+CA+92507/"
University Community Health Center,has_an_availability_status_of,available
University Community Health Center,description_is,"Community Health Systems offers services to children, adolescents, and adults who are facing depression, anxiety, or other mental health concerns. The program’s experienced, compassionate specialists help each patient find the treatment options that will work best for their unique situation.This program provides:- Behavioral health treatment- Counseling services (individual, couples, youth, and family)- Psychiatric services and medication managementThis program offers a sliding fee scale to individuals who cannot afford or do not qualify for healthcare coverage."
University Community Health Center,speaks,"['English', 'Spanish']"
University Community Health Center,costs,Sliding Scale
University Community Health Center,has_Google_Reviews,True
University Community Health Center,covers,"This program covers residents of the following counties: Riverside County, CA, San Bernardino County, CA and San Diego County, CA."
University Community Health Center,zipcode_is,92507.0
University Community Health Center,24hours_status_is,False
University Community Health Center,serves,"['adults', 'young adults', 'teens', 'children', 'seniors', 'grieving', 'benefit recipients', 'low-income', 'uninsured', 'underinsured', 'limited english', 'trauma survivors', 'depression', 'anxiety', 'all mental health'], ['Anyone can access these services.']"
University Community Health Center,socials_are,"https://www.facebook.com/CHSI.Clinic/, https://www.twitter.com/@CHSI_Clinics"
University Community Health Center,coordinates_are,"33.9778553, -117.3649986"
University Community Health Center,is_open_from,"8:00 AM - 5:30 PM  PST, 8:00 AM - 5:30 PM  PST, 8:00 AM - 5:30 PM  PST, 8:00 AM - 5:30 PM  PST, 8:00 AM - 5:30 PM  PST, Closed, Closed"
Prostate Cancer Treatment,main_services_are,"['help pay for healthcare', 'nutrition education', 'medical care', 'prevent & treat', 'counseling', 'individual counseling', 'navigating the system']"
Prostate Cancer Treatment,phone_number_is,800-409-8252
Prostate Cancer Treatment,website_is,https://caimpact.org:443/
Prostate Cancer Treatment,has_an_availability_status_of,available
Prostate Cancer Treatment,description_is,"IMPACT partners with community providers, local health departments and other community-based health organizations to establish a growing network of health facilities statewide that evaluate and treat patients in their local communities across the state of California.Free treatments for prostate cancer paid for by IMPACT include:- Brachytherapy- Chemotherapy- External Beam Radiation Therapy- Hormone Therapy- Radical Prostatectomy- Watchful WaitingIMPACT will also provide free:- Prostate cancer treatment for an initial 12 months.- Help in finding a doctor or hospital close to your California neighborhood where you can receive prostate cancer treatment.- Services of the IMPACT Clinical Team for each patient.- Short-term individual counseling for you and short-term joint counseling for you and your spouse or partner.- Provide patient with nutrition information and how it relates to prostate cancer.Please reach out by phone to see if you qualify for services."
Prostate Cancer Treatment,speaks,"['English', 'Spanish']"
Prostate Cancer Treatment,costs,Free
Prostate Cancer Treatment,has_Google_Reviews,True
Prostate Cancer Treatment,covers,This program covers residents of the following states: CA.
Prostate Cancer Treatment,24hours_status_is,False
Prostate Cancer Treatment,serves,"['adults 18+', 'male', 'cancer', 'low-income', 'uninsured', 'underinsured'], ['This program helps people who are older than 17 years old.', 'This program helps people with income at or below 200% of federal poverty guidelines.', 'Must be a California resident.', 'Must have little or no health insurance.', 'Must have had an abnormal DRE or elevated PSA.', 'This program serves those with a prostate cancer diagnosis.']"
Prostate Cancer Treatment,is_open_from,"?, ?, ?, ?, ?, ?, ?"
U.S. Department of Veterans Affairs Emergency Mental Health Care,main_services_are,"['help pay for healthcare', 'psychiatric emergency services', 'mental health care', 'understand government programs', 'navigating the system']"
U.S. Department of Veterans Affairs Emergency Mental Health Care,phone_number_is,844-724-7842
U.S. Department of Veterans Affairs Emergency Mental Health Care,website_is,https://www.va.gov/resources/getting-emergency-care-at-non-va-facilities/#emergency-care-eligibility-req
U.S. Department of Veterans Affairs Emergency Mental Health Care,has_an_availability_status_of,available
U.S. Department of Veterans Affairs Emergency Mental Health Care,description_is,"The U.S. Department of Veterans Affairs provides, pays for, or reimburses the cost of eligible veterans’ emergent suicide care and treatment at a VA, or non-VA facility for up to 30 days, and outpatient care for no more than 90 days, including social work. This includes ambulance transportation costs, inpatient, or crisis residential care.This program provides:- Emergency suicide care and treatment- Help pay for healthcare- Referrals following the period of emergency suicide care- Eligibility information for other VA services and benefitsVeterans do not need to be enrolled in the VA system to use this benefit."
U.S. Department of Veterans Affairs Emergency Mental Health Care,speaks,['English']
U.S. Department of Veterans Affairs Emergency Mental Health Care,costs,Free
U.S. Department of Veterans Affairs Emergency Mental Health Care,has_Google_Reviews,True
U.S. Department of Veterans Affairs Emergency Mental Health Care,covers,This program covers residents of All US states and territories.
U.S. Department of Veterans Affairs Emergency Mental Health Care,24hours_status_is,True
U.S. Department of Veterans Affairs Emergency Mental Health Care,serves,"['adults 18+', 'veterans', 'individuals', 'in crisis', 'emergency', 'suicidal thoughts'], ['Must have suicidal crisis AND', 'Must be a veteran who was discharged or released from active duty after more than 24 months of active service under conditions other than dishonorable OR', 'Be a former member of the armed forces, including reserve service member, who served more than 100 days under a combat exclusion or in support of a contingency operation either directly or by operating an unmanned aerial vehicle from another location who was discharged under conditions other than dishonorable OR', 'Be a former member of the armed forces who was the victim of a physical assault of a sexual nature, a battery of a sexual nature, or sexual harassment while serving in the armed forces.']"
U.S. Department of Veterans Affairs Emergency Mental Health Care,socials_are,"https://www.facebook.com/VeteransAffairs, https://www.twitter.com/@DeptVetAffairs"
Asian Smokers' Quitline (ASQ),main_services_are,"['addiction & recovery', 'health education', 'prevent & treat', 'counseling', 'navigating the system', 'help hotlines']"
Asian Smokers' Quitline (ASQ),website_is,https://www.asiansmokersquitline.org/smokers/
Asian Smokers' Quitline (ASQ),has_an_availability_status_of,available
Asian Smokers' Quitline (ASQ),description_is,"The Asian Smokers’ Quitline (ASQ) is a free nationwide Asian-language quit smoking service operated by the Moores Cancer Center at the University of California, San Diego. ASQ offers self-help materials, one-on-one telephone counseling to quit smoking, and a free two-week starter kit of nicotine patches. ASQ services have been proven in clinical trials to double a smoker’s chances of successfully quitting.Services are available in four languages Cantonese, Mandarin, Korean and Vietnamese. ASQ also provides information to friends and family members of tobacco users: Chinese (Cantonese): 1-800-838-8917 Korean: 1-800-556-5564 Vietnamese: 1-800-778-8440 Hours of operation are Monday through Friday from 7am to 9pm, Pacific Time. Voicemail and recorded messages are available 24 hours a day."
Asian Smokers' Quitline (ASQ),speaks,"['Chinese', 'English', 'Korean', 'Vietnamese']"
Asian Smokers' Quitline (ASQ),costs,Free
Asian Smokers' Quitline (ASQ),has_Google_Reviews,True
Asian Smokers' Quitline (ASQ),covers,This program covers residents of All US states and territories.
Asian Smokers' Quitline (ASQ),24hours_status_is,False
Asian Smokers' Quitline (ASQ),serves,"['adults', 'young adults', 'teens', 'seniors', 'substance dependency', 'smoker', 'low-income', 'asian'], []"
Asian Smokers' Quitline (ASQ),socials_are,"https://www.facebook.com/Smoking-Cessation-Leadership-Center-231513936912701/, https://www.twitter.com/@sclc_ucsf"
Asian Smokers' Quitline (ASQ),is_open_from,"7:00 AM - 9:00 PM  PST, 7:00 AM - 9:00 PM  PST, 7:00 AM - 9:00 PM  PST, 7:00 AM - 9:00 PM  PST, 7:00 AM - 9:00 PM  PST, Closed, Closed"
NAMI Western Riverside County,main_services_are,"['understand mental health', 'navigating the system', 'support groups', 'more education']"
NAMI Western Riverside County,phone_number_is,951-369-1913
NAMI Western Riverside County,website_is,https://www.namiwesternriverside.org/
NAMI Western Riverside County,has_an_availability_status_of,available
NAMI Western Riverside County,description_is,NAMI California offers a confidential support group and provides opportunities to learn positive coping skills and receive support for adults living with mental health challenges. This program provides:- Support group- EducationNAMI Basics meets weekly or monthly for 90 minutes.Available in Spanish: NAMI Conexión
NAMI Western Riverside County,speaks,"['English', 'Spanish']"
NAMI Western Riverside County,costs,Free
NAMI Western Riverside County,has_Google_Reviews,True
NAMI Western Riverside County,covers,This program covers residents of the following states: CA.
NAMI Western Riverside County,24hours_status_is,False
NAMI Western Riverside County,serves,"['adults 18+', 'all mental health'], ['This program serves adults living with mental health challenges.']"
NAMI Western Riverside County,socials_are,"https://www.facebook.com/namicalifornia, https://www.twitter.com/@namicalifornia"
NAMI Western Riverside County,is_open_from,"?, ?, ?, ?, ?, ?, ?"
SU CARES Line,main_services_are,"['addiction & recovery', 'substance abuse counseling', 'residential treatment']"
SU CARES Line,other_services_are,"['navigating the system', 'one-on-one support']"
SU CARES Line,phone_number_is,800-499-3008
SU CARES Line,website_is,https://www.rcdmh.org/Sapt
SU CARES Line,has_an_availability_status_of,available
SU CARES Line,description_is,"Riverside County Department of Mental Health provides residential treatment to riverside county residents struggling with substance addiction. Residential facilities are unlocked, 24 hour recovery programs which utilize group support and sponsorship to help clients give up their substance use habits and learn how to live a life of sobriety.This program provides:- Pregnant Addiction Services- Mental Health Diagnosis Services- Adolescents Evidence Based Treatment- Temporary or Permanent Cognitive Impairment Residential TreatmentEach individual shall live on the premises and shall be supported in their efforts to restore, maintain and apply interpersonal and independent living skills and access community support systems.Goals include sustaining abstinence, preparing for relapse triggers, improving personal health and social functioning, and engaging in continuing care.This program serves Medi-Cal eligible individuals and provides a sliding scale for those who are uninsured. Please call to ensure availability and eligibility. Please call the Assessment and Appointment phone number to receive a referral for services."
SU CARES Line,speaks,"['American Sign Language', 'English', 'Interpretation Services Available', 'Spanish']"
SU CARES Line,costs,Sliding Scale
SU CARES Line,has_Google_Reviews,True
SU CARES Line,covers,"This program covers residents of the following counties: Riverside County, CA."
SU CARES Line,zipcode_is,92507.0
SU CARES Line,24hours_status_is,False
SU CARES Line,serves,"['adults 18+', 'pregnant', 'individuals', 'uninsured', 'limited english', 'all mental health', 'substance dependency'], ['This program serves individuals with substance dependency.']"
SU CARES Line,socials_are,"https://www.facebook.com/RUHSbh/, https://www.twitter.com/@RUHSbh"
SU CARES Line,coordinates_are,"33.9931066, -117.33649"
SU CARES Line,is_open_from,"?, ?, ?, ?, ?, ?, ?"
Goodwill Southern California Employment Center,main_services_are,"['counseling', 'skills & training', 'help find work']"
Goodwill Southern California Employment Center,phone_number_is,951-255-2918
Goodwill Southern California Employment Center,website_is,https://www.goodwillsocal.org/career-services/employment-centers/
Goodwill Southern California Employment Center,is_located_at,"1325 Spruce Street, Riverside, CA 92507"
Goodwill Southern California Employment Center,url_is_located_at,"https://www.google.com/maps/?q=1325+Spruce+Street,+Riverside,+CA+92507/"
Goodwill Southern California Employment Center,has_an_availability_status_of,available
Goodwill Southern California Employment Center,description_is,"Goodwill Southern California offers job search, career counseling and job readiness for individuals released from incarceration.This program provides:- Counseling - Help find work - Skills and training"
Goodwill Southern California Employment Center,speaks,['English']
Goodwill Southern California Employment Center,costs,Free
Goodwill Southern California Employment Center,has_Google_Reviews,True
Goodwill Southern California Employment Center,covers,"This program covers residents of the following counties: Los Angeles County, CA, Riverside County, CA and San Bernardino County, CA."
Goodwill Southern California Employment Center,zipcode_is,92507.0
Goodwill Southern California Employment Center,24hours_status_is,False
Goodwill Southern California Employment Center,serves,"['adults 18+', 'criminal justice history', 'unemployed', 'individuals'], ['This program serves incarcerated individuals.']"
Goodwill Southern California Employment Center,socials_are,"https://www.facebook.com/GoodwillSoCal, https://www.twitter.com/@GoodwillSoCal"
Goodwill Southern California Employment Center,coordinates_are,"33.9909083, -117.3406219"
Goodwill Southern California Employment Center,is_open_from,"9:00 AM - 4:00 PM  PST, 9:00 AM - 4:00 PM  PST, 9:00 AM - 4:00 PM  PST, 9:00 AM - 4:00 PM  PST, Closed, Closed, Closed"
Intransition,main_services_are,"['daily life skills', 'understand mental health', 'help find healthcare', 'understand government programs', 'navigating the system', 'support network', 'one-on-one support']"
Intransition,phone_number_is,800-424-7877
Intransition,website_is,https://health.mil/Military-Health-Topics/Centers-of-Excellence/Psychological-Health-Center-of-Excellence/inTransition
Intransition,has_an_availability_status_of,available
Intransition,description_is,"The inTransition program is a free, confidential program that offers specialized coaching and assistance for active duty service members, National Guard members, reservists, veterans and retirees who need access to mental health care.This program provides:- An intake process to confirm service members' interest in participating, demographics, and current and gaining provider information, if available- Telephonic coaching sessions using motivational interviewing techniques that empower service members to determine their own paths to continue in care and improve their well-being- Answers to service members' questions about mental health care, treatment methods and techniques, provider types, outcomes measurement, etc.- Information on the use of military support services, community resources and support groupsTheir service is offered to service members who are: - Relocating to another assignment- Returning from deployment- Transitioning from active duty to reserve component or reserve component to active duty- Preparing to leave military service- Simply in need of a new mental health providerinTransition services are available to all military members regardless of length of service or discharge status and there is no expiration date to enroll. Clients may call and register any day or time, from any location, or you may ask for a referral from your health care provider or case manager.The inTransition program is accessible 24 hours a day, 7 days a week, 365 days a year via a toll-free phone number, email, or online chat."
Intransition,speaks,['English']
Intransition,costs,Free
Intransition,has_Google_Reviews,True
