Service_name,Service_url,Main_Services,Other_Services,Serving,Phone_Number,Website,Location_Address,Location_URL_Map,Eligibility,Availability,Description,Languages,Cost,Google_Review,Facebook_URL,Twitter_URL,Coverage,Latitude,Longitude,Zipcode,24hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Google_Reviews,Service_Type
Food Pantry (Wilshire Presbyterian Church) ,https://www.auntbertha.com//wilshire-presbyterian-church--los-angeles-ca--food-pantry/5768056314527744?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",213-387-5387,https://www.wpcla.org/,"309 S Oxford Ave, Los Angeles, CA 90020",,['Anyone can access this program.'],available,Wilshire Presbyterian Church's Food Pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsPlease call for more information.,['English'],Free,TRUE,,,"This program covers residents of the following cities: Los Angeles, CA.",,,90020,FALSE,11:30AM – 13:00PM,Closed,Closed,Closed,Closed,Closed,Closed,5.0,Food
Food Pantry (St. James' Episcopal Church),https://www.auntbertha.com//st.-james%2527-episcopal-church--los-angeles-ca--food-pantry/5646057481175040?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",213-388-3417,https://stjla.org/ministry/,"3903 Wilshire Boulevard, Los Angeles, CA 90010","https://www.google.com/maps/?q=3903+Wilshire+Boulevard,+Los+Angeles,+CA+90010/",['Anyone can access this program.'],available,"The Food Pantry addresses the needs of low-income individuals and households that lack a reliable access to affordable, nutritious food and may experience hunger on a regular basis.Services provided:- Food to meet basic nutritional needs",['English'],Free,FALSE,https://www.facebook.com/saintjamesla,https://www.twitter.com/@stjamesla,"This program covers residents of the following cities: Los Angeles, CA.",34.062041,-118.3120829,90010,FALSE,Closed,Closed,Closed,11:00AM – 12:00PM,Closed,Closed,Closed,0,Food
"Food Distribution Program (Prep Ed Programs, Inc.)",https://www.auntbertha.com//prep-ed-programs%252C-inc.--los-angeles-ca--food-distribution-program/5967743890620416?postal=90012,['food pantry'],,"['all ages', 'individuals', 'families', 'homeless', 'low-income']",562-270-4833,https://prepedprograms.org/services-programs,,,['This program serves low-income and homeless individuals and families.'],full,"Prep Ed Programs, Inc. offers their food distribution program to low-income and homeless individuals to help alleviate hunger throughout the community. This program provides:- Food to meet basic nutritional needs Participants must choose a distribution time on the Prep Ed Programs, Inc. website for services.",['English'],Free,FALSE,https://www.facebook.com/prepedprogramsinc/,,"This program covers residents of the following counties: Los Angeles County, CA.",,,,FALSE,Sign Up,Sign Up,Sign Up,Sign Up,Sign Up,Sign Up,Sign Up,0,Food
Food Pantry (Holman United Methodist Church),https://www.auntbertha.com//holman-united-methodist-church--los-angeles-ca--food-pantry/4603529920512000?postal=90220,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",211,http://www.holmanumc.com,"3320 West Adams Boulevard, Los Angeles, CA 90018","https://www.google.com/maps/?q=3320+West+Adams+Boulevard,+Los+Angeles,+CA+90018/",[],temporarily closed,"Our food pantry serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else in need of our assistance.Services provided to our community include:- Food to meet basic nutritional needs. To receive services, please call 211 to get on our food distribution list. On the 2nd and 4th Thursday of each month",['English'],Free,FALSE,https://www.facebook.com/HolmanChurch,https://www.twitter.com/@HolmanUMC,"This program covers residents of the following counties: Los Angeles County, CA.",34.0314207,-118.3210813,90018,FALSE,Closed,Closed,Closed,13:00PM – 16:00PM,Closed,Closed,Closed,0,Food
Food Pantry (Hawaiian Gardens Food Bank),https://www.auntbertha.com//hawaiian-gardens-food-bank--hawaiian-gardens-ca--food-pantry/6219737722257408?postal=90220,['food pantry'],,"['all ages', 'individuals', 'families', 'low-income']",562-425-4001,http://hawaiiangardensfoodbank.com/,"22121 Norwalk Boulevard, Hawaiian Gardens, CA 90716",,['Must qualify based on self-certification of income.'],available,"The Hawaiian Gardens Food Bank provides a food pantry to provide hope to low-income families. The goal of the organization is to provide needy families with nutritious food as well as resources and program that will help people get back on their feet.Services:- Food pantryWhen a person or family comes to the pantry, they must self-certify their income. Clients may receive food every 2 weeks.",['English'],Free,TRUE,,,"This program covers residents of the following counties: Los Angeles County, CA.",,,90716,FALSE,Closed,13:00PM – 18:00PM,13:00PM – 18:00PM,13:00PM – 18:00PM,Closed,Closed,Closed,4.1,Food
Food Pantry 1 (Shepherd's Pantry),https://www.auntbertha.com//shepherd%2527s-pantry--baldwin-park-ca--food-pantry/5487972153556992?postal=91306,"['food pantry', 'baby supplies']",,"['anyone in need', 'all ages', 'individuals', 'families']",626-852-7630,http://shepherdspantry.com,"657 E Arrow Highway, Glendora, CA 91740",,['Must reside in Los Angeles County.'],available,"Food Pantry program offers groceries, canned goods, non-perishable food items and baby supplies to anyone in need. Shepherd’s Pantry services are available, free of charge, to individuals and families living within Los Angeles County.Services provided:- Food to meet basic nutritional needs - Baby supplies Food may be received two times per month from any Shepherd’s Pantry location.","['English', 'Spanish']",Free,TRUE,https://www.facebook.com/shepherdspantry/,,"This program covers residents of the following counties: Los Angeles County, CA.",,,91740,FALSE,12:00PM – 17:30PM,12:00PM – 17:30PM,12:00PM – 22:00PM,12:00PM – 22:00PM,12:00PM – 17:30PM,Closed,Closed,4.8,Food
Food Pantry 2 (Shepherd’s Pantry),https://www.auntbertha.com//shepherd%2527s-pantry--baldwin-park-ca--food-pantry/5487972153556992?postal=91306,"['food pantry', 'baby supplies']",,"['anyone in need', 'all ages', 'individuals', 'families']",626-305-392,http://shepherdspantry.com,"1418 Arrow Highway, Irwindale, CA 91706",,['Must reside in Los Angeles County.'],available,"Food Pantry program offers groceries, canned goods, non-perishable food items and baby supplies to anyone in need. Shepherd’s Pantry services are available, free of charge, to individuals and families living within Los Angeles County.Services provided:- Food to meet basic nutritional needs - Baby supplies Food may be received two times per month from any Shepherd’s Pantry location.","['English', 'Spanish']",Free,TRUE,https://www.facebook.com/shepherdspantry/,,"This program covers residents of the following counties: Los Angeles County, CA.",,,91706,FALSE,Closed,20:00PM – 22:00PM,Closed,Closed,Closed,Closed,Closed,4.7,Food
Food Pantry (Elim Community Food Pantry),https://www.auntbertha.com//elim-community-food-pantry--covina-ca--food-pantry/4895981241368576?postal=91306,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families', 'limited english']",626-915-5300,https://elimpantry.org/,"550 South Hollenbeck Avenue, Covina, CA 91723","https://www.google.com/maps/?q=550+South+Hollenbeck+Avenue,+Covina,+CA+91723/",['Anyone can access this program.'],available,"The Elim Community Food Pantry provides free food to feed families and individuals  in need. We supply groceries for residents that do not have enough food because they lack the resources to purchase it. We serve everyone that comes to the pantry, regardless of their race, color, or religion.This program provides:- Foods to meet basic nutritional needs","['Arabic', 'Chinese', 'English', 'Spanish', 'Tagalog', 'Vietnamese']",Free,TRUE,,,"This program covers residents of the following counties: Los Angeles County, CA.",34.0800111,-117.8985925,91723,FALSE,Closed,Closed,Closed,Closed,Closed,10:00AM – 12:00PM,Closed,3.2,Food
Valley Crossroads Pantry and Boutique (Valley Crossroads Seventh-Day Adventist Church),https://www.auntbertha.com//valley-crossroads-seventh-day-adventist-church--los-angeles-ca--valley-crossroads-pantry-and-boutique/4918121297149952?postal=91306,"['disaster response', 'food pantry', 'baby supplies', 'clothing', 'personal care items']",,"['anyone in need', 'all ages', 'individuals', 'families', 'limited english']",818-896-4488,https://valleysdachurch.com/community-services/,"11350 Glenoaks Boulevard, Los Angeles, CA 91331","https://www.google.com/maps/?q=11350+Glenoaks+Boulevard,+Los+Angeles,+CA+91331/",['This program serves anyone in need.'],available,Every 2nd and 4th Saturday Valley Crossroads distributes goods to those in need in the community. Please drive by and bring your family and friends.This program provides:- Clothing- Food to meet basic nutritional needs- Hygiene products- Baby supplies. Distribution is held every 2nd and 4th Saturday of the month from 2:00 p.m. - 3:30 p.m.,"['English', 'French', 'Spanish']",Free,FALSE,https://www.facebook.com/ValleyCrossroads,https://www.twitter.com/@VCrossRoadsSDA,"This program covers residents of the following counties: Los Angeles County, CA.",34.2772051,-118.4148508,91331,FALSE,Closed,Closed,Closed,Closed,Closed,17:00PM – 18:30PM,Closed,0,Food
Vida Sana (Pico Union Project),https://www.auntbertha.com//pico-union-project--los-angeles-ca--vida-sana/6339772961390592?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",213-915-0084,https://www.picounionproject.org/,"1153 Valencia Street, Los Angeles, CA 90015","https://www.google.com/maps/?q=1153+Valencia+Street,+Los+Angeles,+CA+90015/",[],available,The Pico Union Project helps alleviate food insecurity and raises awareness of hunger in the community every Friday. This program provides:- Fresh produce,"['English', 'Spanish']",Free,TRUE,,,"This program covers residents of the following cities: Los Angeles, CA.",34.0457102,-118.2742812,90015,FALSE,Closed,Closed,Closed,Closed,13:30AM – 15:30PM,Closed,Closed,4.6,Food
Food@First (First Congregational Church of Los Angeles),https://www.auntbertha.com//first-congregational-church-of-los-angeles--los-angeles-ca--food%2540first/5721537478524928?postal=90012,"['food pantry', 'meals']",,"['anyone in need', 'all ages', 'individuals', 'families', 'limited english']",213-385-341,https://www.fccla.org/foodatfirst,"540 South Commonwealth Avenue, Los Angeles, CA 90020","https://www.google.com/maps/?q=540+South+Commonwealth+Avenue,+Los+Angeles,+CA+90020/",['Anyone in need can access this program.'],available,First Congregational Church of Los Angeles provides fresh groceries and to-go meals for individuals and families in need.This program provides:- Food to meet basic nutritional needs  - Meals This program operates on the 1st and 3rd Sunday of each month.,"['English', 'Korean', 'Spanish']",Free,FALSE,https://www.facebook.com/1stchurchla/,,"This program covers residents of the following cities: Los Angeles, CA.",34.0640834,-118.2851782,90020,FALSE,Closed,Closed,Closed,Closed,Closed,Closed,15:30PM – 17:00PM,0,Food
Food Pantry Program (Shalom Center),https://www.auntbertha.com//shalom-center--los-angeles-ca--food-pantry-program/5943129601998848?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'immigrants', 'all disabilities', 'low-income', 'limited english']",213-380-700,http://shalomcenter.net/food-bank,"981 South Western Avenue #100, Los Angeles, CA 90006","https://www.google.com/maps/?q=981+South+Western+Avenue,+Los+Angeles,+CA+90006/",[],available,"Hunger affects all groups of people regardless of education level, employment status or ethnicity. Services:- Nutritional Assistance Food is distributed every first and third Friday of each month. For more information on our services, please contact our offices.","['English', 'Korean']",Free,FALSE,https://www.facebook.com/shalomcenter,,"This program covers residents of the following cities: Los Angeles, CA.",34.0532855,-118.3093464,90006,FALSE,Closed,Closed,Closed,Closed,13:00PM – 15:00PM,Closed,Closed,0,Food
Food Distribution (Collins & Katz Family YMCA),https://www.auntbertha.com//ymca-of-metropolitan-los-angeles--los-angeles-ca--food-distribution/4843995202191360?postal=90012,"['food pantry', 'meals']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.ymcala.org/feedla,"1466 S Westgate Ave, Los Angeles, CA 90025",,[],available,The Los Angeles YMCA network provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. The Los Angeles YMCA remains a powerful resource for free produce distribution and meals across LA County.This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,https://www.facebook.com/YMCALosAngeles/,https://www.twitter.com/@YMCALA,"This program covers residents of the following cities: Gardena, CA, Lancaster, CA, Los Angeles, CA, Maywood, CA, San Pedro, CA, Van Nuys, CA and Wilmington, CA.",,,90025,FALSE,Closed,Closed,Closed,13:00PM,Closed,Closed,Closed,0,Food
Food Distribution (Crenshaw Family YMCA),https://www.auntbertha.com//ymca-of-metropolitan-los-angeles--los-angeles-ca--food-distribution/4843995202191360?postal=90012,"['food pantry', 'meals']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.ymcala.org/feedla,"3820 Santa Rosalia Drive, Los Angeles, CA 90008",,[],available,The Los Angeles YMCA network provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. The Los Angeles YMCA remains a powerful resource for free produce distribution and meals across LA County.This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,https://www.facebook.com/YMCALosAngeles/,https://www.twitter.com/@YMCALA,"This program covers residents of the following cities: Gardena, CA, Lancaster, CA, Los Angeles, CA, Maywood, CA, San Pedro, CA, Van Nuys, CA and Wilmington, CA.",,,90008,FALSE,Closed,14:00PM – 17:00PM,Closed,Closed,Closed,Closed,Closed,0,Food
Food Distribution (Culver-Palms Family YMCA),https://www.auntbertha.com//ymca-of-metropolitan-los-angeles--los-angeles-ca--food-distribution/4843995202191360?postal=90012,"['food pantry', 'meals']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.ymcala.org/feedla,"4500 Sepulveda Blvd, Culver City, CA 90230",,[],available,The Los Angeles YMCA network provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. The Los Angeles YMCA remains a powerful resource for free produce distribution and meals across LA County.This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,https://www.facebook.com/YMCALosAngeles/,https://www.twitter.com/@YMCALA,"This program covers residents of the following cities: Gardena, CA, Lancaster, CA, Los Angeles, CA, Maywood, CA, San Pedro, CA, Van Nuys, CA and Wilmington, CA.",,,90230,FALSE,Closed,Closed,Closed,12:00PM – 14:00PM,Closed,Closed,Closed,0,Food
Food Distribution (Mid Valley Family YMCA),https://www.auntbertha.com//ymca-of-metropolitan-los-angeles--los-angeles-ca--food-distribution/4843995202191360?postal=90012,"['food pantry', 'meals']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.ymcala.org/feedla,"6901 Lennox Ave, Van Nuys, CA 91405",,[],available,The Los Angeles YMCA network provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. The Los Angeles YMCA remains a powerful resource for free produce distribution and meals across LA County.This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,https://www.facebook.com/YMCALosAngeles/,https://www.twitter.com/@YMCALA,"This program covers residents of the following cities: Gardena, CA, Lancaster, CA, Los Angeles, CA, Maywood, CA, San Pedro, CA, Van Nuys, CA and Wilmington, CA.",,,91405,FALSE,Closed,Closed,Closed,13:00PM,Closed,Closed,Closed,0,Food
Food Distribution (Palisades-Malibu YMCA),https://www.auntbertha.com//ymca-of-metropolitan-los-angeles--los-angeles-ca--food-distribution/4843995202191360?postal=90012,"['food pantry', 'meals']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.ymcala.org/feedla,"821 Via de la Paz, Pacific Palisades, CA 90272",,[],available,The Los Angeles YMCA network provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. The Los Angeles YMCA remains a powerful resource for free produce distribution and meals across LA County.This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,https://www.facebook.com/YMCALosAngeles/,https://www.twitter.com/@YMCALA,"This program covers residents of the following cities: Gardena, CA, Lancaster, CA, Los Angeles, CA, Maywood, CA, San Pedro, CA, Van Nuys, CA and Wilmington, CA.",,,90272,FALSE,Closed,Closed,Closed,15:00PM,Closed,Closed,Closed,0,Food
Food Distribution (Weingart East Los Angeles YMCA),https://www.auntbertha.com//ymca-of-metropolitan-los-angeles--los-angeles-ca--food-distribution/4843995202191360?postal=90012,"['food pantry', 'meals']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.ymcala.org/feedla,"2900 Whittier Blvd, Los Angeles, CA 90023",,[],available,The Los Angeles YMCA network provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. The Los Angeles YMCA remains a powerful resource for free produce distribution and meals across LA County.This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,https://www.facebook.com/YMCALosAngeles/,https://www.twitter.com/@YMCALA,"This program covers residents of the following cities: Gardena, CA, Lancaster, CA, Los Angeles, CA, Maywood, CA, San Pedro, CA, Van Nuys, CA and Wilmington, CA.",,,90023,FALSE,13:00PM,Closed,13:00PM,Closed,Closed,Closed,Closed,0,Food
Food Distribution (Weingart YMCA Wellness & Aquatic Center),https://www.auntbertha.com//ymca-of-metropolitan-los-angeles--los-angeles-ca--food-distribution/4843995202191360?postal=90012,"['food pantry', 'meals']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.ymcala.org/feedla,"9900 S Vermont Ave, Los Angeles, CA 90044",,[],available,The Los Angeles YMCA network provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. The Los Angeles YMCA remains a powerful resource for free produce distribution and meals across LA County.This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,https://www.facebook.com/YMCALosAngeles/,https://www.twitter.com/@YMCALA,"This program covers residents of the following cities: Gardena, CA, Lancaster, CA, Los Angeles, CA, Maywood, CA, San Pedro, CA, Van Nuys, CA and Wilmington, CA.",,,90044,FALSE,Closed,12:30PM – 14:30PM,Closed,Closed,Closed,Closed,Closed,0,Food
Food Distribution (West Valley Family YMCA),https://www.auntbertha.com//ymca-of-metropolitan-los-angeles--los-angeles-ca--food-distribution/4843995202191360?postal=90012,"['food pantry', 'meals']",,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.ymcala.org/feedla,"18810 Vanowen Street, Reseda, CA 91335 ",,[],available,The Los Angeles YMCA network provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. The Los Angeles YMCA remains a powerful resource for free produce distribution and meals across LA County.This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,https://www.facebook.com/YMCALosAngeles/,https://www.twitter.com/@YMCALA,"This program covers residents of the following cities: Gardena, CA, Lancaster, CA, Los Angeles, CA, Maywood, CA, San Pedro, CA, Van Nuys, CA and Wilmington, CA.",,,91335,FALSE,Closed,Closed,13:00PM,Closed,Closed,Closed,Closed,0,Food
HopeNet Food Pantry (Islamic Center of Southern California (ICSC)),https://www.auntbertha.com//islamic-center-of-southern-california-%2528icsc%2529--los-angeles-ca--hopenet-food-pantry/5637934676705280?postal=90012,['food pantry'],,"['anyone in need', 'all ages']",,http://www.islamiccenter.com/food-pantry,"434 S Vermont Ave, Los Angeles, CA 90020","https://www.google.com/maps/?q=434+S+Vermont+Ave,+Los+Angeles,+CA+90020/",['Anyone can access this program.'],available,"The Islamic Center’s Food Pantry is a volunteer-run service program in partnership with the LA Regional Food Bank, that has been regularly serving the Los Angeles Koreatown.We provide:- Fresh produce- Dry and canned goods- MeatThe Food Pantry has become a beacon for diversity, unity and friendship. We welcome adults, children and interfaith groups wishing to connect and serve.",['English'],Free,FALSE,https://www.facebook.com/ICSC434/,,"This program covers residents of the following cities: Los Angeles, CA.",34.0664608,-118.2912604,90020,FALSE,Closed,Closed,Closed,Closed,Closed,13:30PM – 14:30PM,Closed,0,Food
Mobile Food Distribution (Let’s Be Whole),https://www.auntbertha.com//lets-be-whole--los-angeles-ca--mobile-food-distribution/5467532276400128?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",323-371-6323,https://letsbewhole.com/,,,['Anyone can access these services.'],available,Let’s Be Whole provides Mobile Food Distribution to the community. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,,,"This program covers residents of the following cities: Los Angeles, CA and San Pedro, CA.",,,,FALSE,Contact,Contact,Contact,Contact,Contact,Contact,Contact,0,Food
Food Distribution (Seeds of Hope),https://www.auntbertha.com//seeds-of-hope--los-angeles-ca--food-distribution/5823469637992448?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",213-482-2040,https://www.seedsofhopela.org/,"840 Echo Park Avenue, Los Angeles, CA 90026","https://www.google.com/maps/?q=840+Echo+Park+Avenue,+Los+Angeles,+CA+90026/",['Anyone can access this program.'],available,Seeds of Hope has partnered with Food Forward to provide healthy food for those in the community who are in need at several locations. Check website to see other locations. This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,,,"This program covers residents of the following cities: Los Angeles, CA, Santa Monica, CA and West Hollywood, CA.",34.073441,-118.2590918,90026,FALSE,Closed,Closed,21:00PM - 23:00PM,Closed,Closed,Closed,Closed,0,Food
Community Center (Salvation Army Southern California - Los Angeles Central Corps),https://www.auntbertha.com//salvation-army-southern-california---los-angeles-central-corps--los-angeles-ca--community-center/5290282173595648?postal=90012,"['help pay for utilities', 'food pantry', 'meals', 'counseling', 'family counseling', 'after school care', 'day camp', 'recreation', 'navigating the system', 'spiritual support']",,"['anyone in need', 'all ages', 'individuals', 'families', 'homeless', 'near homeless', 'limited english']",213-896-9178,http://losangelescentral.salvationarmy.org/,"1532 West 11th Street, Los Angeles, CA 90015","https://www.google.com/maps/?q=1532+West+11th+Street,+Los+Angeles,+CA+90015/",[],available,"The Salvation Army of Los Angeles is a place where whole families can find something for everyone. We are committed to serving all who come to us. We invite you to read over the many services we provide and if you have any questions about any of the services we offer, please feel free to give us a call.Services offered at the Community Center include:- Family Services- Utility Assistance- Homeless Assistance- Transportation Assistance- Transitional Housing Referrals- Holiday Meals for Those in Need- Sally's Place for Seniors- Weekly Breakfast and Food Bags- Counseling for Families- Counseling for Couples- Family Christmas Programs- Youth Programs- Multicultural - Ministry- After-School Programs & Computer Lab- Youth Summer Camps","['English', 'Spanish']",Free,TRUE,https://www.facebook.com/SalvationArmySouthernCalifornia/,https://www.twitter.com/@SalArmySoCal,"This program covers residents of the following cities: Los Angeles, CA.",34.0471649,-118.2745429,90015,FALSE,12:30PM – 13:30PM,12:30PM – 13:30PM,12:30PM – 13:30PM,12:30PM – 13:30PM,Closed,Closed,Closed,3.8,Food
Supplemental Food Program (SFP) (All Peoples Community Center),https://www.auntbertha.com//all-peoples-community-center--los-angeles-ca--supplemental-food-program-%2528sfp%2529/6035750745800704?postal=90012,"['food pantry', 'navigating the system']","['community gardens', 'help find work']","['anyone in need', 'all ages', 'individuals', 'families', 'homeless']",213-747-6357,https://allpeoplescc.org/programs/adults-family/,"822 East 20th Street, Los Angeles, CA 90011","https://www.google.com/maps/?q=822+East+20th+Street,+Los+Angeles,+CA+90011/",[],available,All Peoples Community Center's Supplemental Food Program (SFP) provides local individuals and families a bag of groceries including fresh fruits and vegetables each month to supplement their existing food supply. Participants in the program also receive information about other community resources for feeding their families and assistance with accessing those resources.This program provides:- GroceriesHomeless individuals may receive our services one time only without valid identification.,"['English', 'Spanish']",Free,FALSE,https://www.facebook.com/AllPeoplesCC,https://www.twitter.com/@AllPeoplesLA,"This program covers residents of the following cities: Los Angeles, CA.",34.0257438,-118.256591,90011,FALSE,Closed,Closed,Closed,Closed,12:30PM – 16:00PM,Closed,Closed,0,Food
Food Pantry (Immanuel Presbyterian Church),https://www.auntbertha.com//immanuel-presbyterian-church--los-angeles-ca--food-pantry/6575861934850048?postal=90012,"['food pantry', 'meals']",,"['anyone in need', 'all ages', 'individuals', 'families', 'homeless']",213-389-3191,https://www.immanuelpres.org/food-pantry-services,"663 South Berendo Street, Los Angeles, CA 90005","https://www.google.com/maps/?q=663+South+Berendo+Street,+Los+Angeles,+CA+90005/",['Anyone can access this program.'],available,The Food Pantry is a core expression of Immanuel Presbyterian Church’s relationship and support of the larger community. Items distributed vary from shelf stable foods to frozen goods and fresh fruits and vegetables.This program provides:- Food to meet basic nutritional needs,['English'],Free,FALSE,https://www.facebook.com/immanuelpres/,https://www.twitter.com/@ImmanuelPresLA,"This program covers residents of the following cities: Los Angeles, CA.",34.0612132,-118.2944147,90005,FALSE,Closed,Closed,12:00PM – 15:00PM,Closed,12:00PM – 15:00PM,Closed,Closed,0,Food
Food Pantry (Silverlake Community Church),https://www.auntbertha.com//silverlake-community-church--los-angeles-ca--food-pantry/5697343704530944?postal=90012,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",323-663-3151,https://www.silverlakechurch.com/food-and-housing-insecure,"2930 Hyperion Avenue, Los Angeles, CA 90027","https://www.google.com/maps/?q=2930+Hyperion+Avenue,+Los+Angeles,+CA+90027/",['Anyone can access this program.'],available,"At Silverlake Community Church, all food-insecure persons, whether housed or unhoused, are invited to come and receive food donated by the LA Food Bank and other local sources.Services provided:- Food to meet basic nutritional needsWe also offer clothing for those in need. We are still operating our food pantry during the COVID-19 crisis. guests are asked to wear a mask and maintain social distance when they visit the pantry.  Please visit our Facebook page for updated information on service times.",['English'],Free,FALSE,https://www.facebook.com/silverlakechurch/,,"This program covers residents of the following cities: Los Angeles, CA.",34.1097407,-118.2704656,90027,FALSE,Closed,Closed,20:00PM – 21:30PM,Closed,Closed,Closed,Closed,0,Food
Community Services (The Salvation Army Hollywood Corps),https://www.auntbertha.com//the-salvation-army-hollywood-corps--los-angeles-ca--community-services/6088439971184640?postal=90012,"['help pay for utilities', 'food pantry', 'meals', 'toys & gifts', 'counseling', 'after school care', 'recreation', 'navigating the system', 'spiritual support']",,"['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",323-960-0640,http://hollywood.salvationarmy.org/,"5941 Hollywood Boulevard, Los Angeles, CA 90028","https://www.google.com/maps/?q=5941+Hollywood+Boulevard,+Los+Angeles,+CA+90028/",[],available,"The Salvation Army of Hollywood Corps is a place where whole families can find something for everyone. The Salvation Army of Hollywood is committed to serving all who come to us. We invite you to read over the many services we provide and if you have any questions about any of the services we offer, please feel free to give us a call. Services Offered: - Food Assistance - Ministry - Thanksgiving Meal - Christmas Toy Distribution. Please visit our website to view our weekly schedule for each program. For more information, please contact us or visit our offices.",['English'],Free,TRUE,https://www.facebook.com/SAHollywood/,https://www.twitter.com/@SalArmySoCal,"This program covers residents of the following cities: Los Angeles, CA.",34.1021265,-118.3193917,90028,FALSE,Closed,Closed,Closed,12:00PM – 16:00PM,Closed,Closed,Closed,4.3,Food
Community Food Bank (Sycamores),https://www.auntbertha.com//sycamores--los-angeles-ca--community-food-bank/6691974945832960?postal=90012,['food pantry'],"['clothing', 'supplies for school', 'toys & gifts']","['anyone in need', 'all ages', 'individuals', 'families']",661-942-5749,https://www.sycamores.org/community-food-bank-opens-in-palmdale/,,,['Anyone can access this program.'],available,The Sycamores Community Food Bank provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsSycamores Community Food Bank is open on the second and fourth Tuesdays and Thursdays of each month.Those interested in participating should call to make an appointment a week before food bank distribution.,['English'],Free,FALSE,https://www.facebook.com/SycamoresABetterLife,,"This program covers residents of the following cities: Los Angeles, CA.",,,,FALSE,Closed,12:00PM – 14:30PM,Closed,12:00PM – 14:30PM,Closed,Closed,Closed,0,Food
