Service_name,Service_url,Main_Services,Other_Services,Serving,Phone_Number,Website,Location_Address,Location_URL_Map,Eligibility,Availability,Description,Languages,Cost,Google_Review,Facebook_URL,Twitter_URL,Coverage,Latitude,Longitude,Zipcode,24hour,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
Food Pantry,https://www.auntbertha.com//grace-community-christian-center--philadelphia-pa--food-pantry/6223467727552512?postal=19122,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-848-2700,http://www.gracebaptistgtn.org/ministries/g-c-c-c,"25 West Johnson Street, Philadelphia, PA 19144","https://www.google.com/maps/?q=25+West+Johnson+Street,+Philadelphia,+PA+19144/",['Anyone can access this program.'],temporarily closed,Grace Community Christian Center food pantry provides supplemental groceries to individuals and families in need of assistance in the community. This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,https://www.facebook.com/pg/TheGraceBaptistChurchofGermantown/about/?ref=page_internal,,"This program covers residents of the following cities: Philadelphia, PA.",40.045458,-75.182896,19144.0,FALSE,10:00 AM - 1:00 PM EST,10:00 AM - 1:00 PM EST,10:00 AM - 1:00 PM EST,10:00 AM - 1:00 PM EST,10:00 AM - 1:00 PM EST,Closed,Closed
Food for Hope Pantry,https://www.auntbertha.com//memorial-presbyterian-church-of-fox-chase-%2528mpcfc%2529--philadelphia-pa--food-for-hope-pantry/5650726659162112?postal=19122,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-745-2844,https://sites.google.com/site/foxchasechurch/food-for-hope-pantry,"7902 Oxford Avenue, Philadelphia, PA 19111","https://www.google.com/maps/?q=7902+Oxford+Avenue,+Philadelphia,+PA+19111/",['This program serves individuals and families in Fox Chase and surrounding neighborhoods.'],available,The food pantry provides quality food items to households experiencing food insecurity for individuals and families in Fox Chase and surrounding neighborhoods. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsThis program operates on the Second and Fourth Saturdays of each month.,['English'],Free,TRUE,https://www.facebook.com/FoxChaseChurch/,,"This program covers residents of the following cities: Philadelphia, PA.",40.0748272,-75.085106,19111.0,FALSE,Closed,Closed,Closed,Closed,Closed,6:00 AM - 9:00 AM  PST,Closed
The Table Food Pantry,https://www.auntbertha.com//roxborough-church--philadelphia-pa--the-table-food-pantry/6305745677844480?postal=19122,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",215-483-2762,https://www.roxboroughchurch.org/the-table,"8230 Ridge Avenue, Philadelphia, PA 19128","https://www.google.com/maps/?q=8230+Ridge+Avenue,+Philadelphia,+PA+19128/",['Anyone can access this program.'],available,"The Table provides food assistance to all those in need in the Roxborough Community, with most participants being seniors, at-risk, and low-income families.This program provides: - Food to meet basic nutritional needsThe pantry currently offers an indoor walk-through experience for all guests. Hours are on Thursdays from 10:00 a.m. - 12:00 p.m. On holidays, these hours will be rescheduled.",['English'],Free,TRUE,https://www.facebook.com/RoxboroughChurch/,,"This program covers residents of the following counties: Philadelphia County, PA.",40.0589874,-75.2382892,19128.0,FALSE,Closed,Closed,Closed,7:00 AM - 9:00 AM  PST,Closed,Closed,Closed
Senior Box Program (CSFP),https://www.auntbertha.com//the-share-food-program--philadelphia-pa--senior-box-program-%2528csfp%2529/6572776299298816?postal=19122,"['food delivery', 'food pantry']",,"['seniors', 'all disabilities', 'limited mobility', 'low-income']",215-223-2220,https://www.sharefoodprogram.org/our-programs/food-for-seniors/,,,"['This program helps people with income at or below 130% of federal poverty guidelines.', 'This program helps people who are older than 59 years old.']",waitlist,"The Share Food Program's Senior Box Program (CSFP) provides food to qualifying seniors. Food boxes can be picked up at a distribution site or delivered to home-bound individuals in need.This program provides:- Food to meet basic nutritional needs.This program operates on a waitlist, please fill out the form on their website.","['English', 'Spanish']",Free,TRUE,https://www.facebook.com/SHAREFood/,https://www.twitter.com/@sharefoodphilly,"This program covers residents of the following counties: Chester County, PA, Montgomery County, PA and Philadelphia County, PA.",,,,FALSE,5:30 AM - 1:30 PM  PST,3:00 AM - 3:00 PM  PST,3:00 AM - 3:00 PM  PST,3:00 AM - 3:00 PM  PST,3:00 AM - 3:00 PM  PST,5:30 AM - 1:30 PM  PST,Closed
Food Pantry,https://www.auntbertha.com//united-methodist-neighborhood-services--philadelphia-pa--food-pantry/4918708705951744?postal=19123,"['food pantry', 'clothing']",,"['anyone in need', 'all ages', 'individuals', 'families']",215-236-0304,https://www.epaumc.org/ministry/mission-outreach/umns/,"1209 West Lehigh Avenue, Philadelphia, PA 19133","https://www.google.com/maps/?q=1209+West+Lehigh+Avenue,+Philadelphia,+PA+19133/",['Anyone can access this program.'],available,United Methodist Neighborhood Services's Food Pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs- Clothing,['English'],Free,TRUE,https://www.facebook.com/United-Methodist-Neighborhood-Services-155010847871753/?hc_ref=ARQ4i8R02aQZmDNl6gunqWkKjrel99ecf4-NJMCSh7nW77GyS4M3dY35eSwlS176X_g&fref=nf,https://www.twitter.com/@epaumc,"This program covers residents of the following cities: Philadelphia, PA.",39.9937545,-75.1511944,19133.0,FALSE,10:00 AM - 12:00 PM,Closed,10:00 AM - 12:00 PM,Closed,Closed,Closed,Closed
Food Bag Distribution,https://www.auntbertha.com//bethel-presbyterian-church--philadelphia-pa--food-bag-distribution/5084256156778496?postal=19123,"['food pantry', 'meals', 'clothing']",,"['anyone in need', 'all ages', 'individuals', 'families']",215-228-0328,https://www.bethelpresbyterian.site/our-ministries,"1900 West York Street, Philadelphia, PA 19132","https://www.google.com/maps/?q=1900+West+York+Street,+Philadelphia,+PA+19132/",['Anyone can access this program.'],available,"Bethel Presbyterian Church offers a weekly Food Bag Distribution to support people in the community who are in need of food, clothing and other resources.Services include:- Food to meet basic nutritional needs- ClothingFood bags will be distributed on Thursdays from 12 - 2pm.",['English'],Free,TRUE,https://www.facebook.com/Bethelscommunitymission,,"This program covers residents of the following counties: Philadelphia County, PA.",39.99029,-75.1639321,19132.0,FALSE,Closed,Closed,Closed,12:00 PM - 2:00 PM  EST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//bless-philadelphia--philadelphia-pa--food-pantry/5300839758692352?postal=19123,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.blessphiladelphia.com/programs/food-pantry,"4610 Devereaux Street, Philadelphia, PA 19135","https://www.google.com/maps/?q=4610+Devereaux+Street,+Philadelphia,+PA+19135/",['Anyone in need can access this program.'],available,"Bless Philadelphia promotes the Peace, Prosperity, Health and Safety of Philadelphians through compassionate community engagement. The food pantry serves residents of Philadelphia who complete a TEFAP self-declaration of need form (available on site) once per calendar year.  No ID is requiredThis program provides:- Food to meet basic nutritional needs",['English'],Free,TRUE,,,"This program covers residents of the following cities: Philadelphia, PA.",40.02015250000000,-75.0566656,19135.0,FALSE,Closed,Closed,Closed,Closed,Closed,Closed,1:00 PM - 1:30 PM  EST
2 Fish 5 Loaves,https://www.auntbertha.com//upper-room-baptist-church--philadelphia-pa--2-fish-5-loaves/6666371970760704?postal=19124,['food pantry'],,"['anyone in need', 'all ages']",267-593-4989,https://urmbc.org/community-outreach/,"7236 Ogontz Avenue, Philadelphia, PA 19138","https://www.google.com/maps/?q=7236+Ogontz+Avenue,+Philadelphia,+PA+19138/",['Anyone can access this program.'],available,The Room hosts a free food pantry to serve the members of the community fight hunger. This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,https://www.facebook.com/groups/2460515280695286/,,"This program covers residents of the following cities: Philadelphia, PA.",40.064768,-75.1550397,19138.0,FALSE,7:00 AM - 9:00 AM  PST,5:30 AM - 7:30 AM  PST,5:30 AM - 7:30 AM  PST,7:00 AM - 9:00 AM  PST,5:30 AM - 7:30 AM  PST,Closed,Closed
Food Pantry,https://www.auntbertha.com//upper-room-missionary-baptist-church--philadelphia-pa--food-pantry/5789625901776896?postal=19124,['food pantry'],,"['anyone in need', 'all ages']",267-593-4989,https://urmbc.org/,"7236 Ogontz Avenue, Philadelphia, PA 19138","https://www.google.com/maps/?q=7236+Ogontz+Avenue,+Philadelphia,+PA+19138/",['This program serves anyone in need.'],available,Upper Room Missionary Baptist Church offers quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,https://www.facebook.com/Upper-Room-Missionary-Baptist-Church-2195510364097911/,,"This program covers residents of the following cities: Philadelphia, PA.",40.064768,-75.1550397,19138.0,FALSE,7:00 AM - 9:00 AM  PST,5:30 AM - 7:30 AM  PST,5:30 AM - 7:30 AM  PST,7:00 AM - 9:00 AM  PST,5:30 AM - 7:30 AM  PST,Closed,Closed
Whole Foods Distribution,https://www.auntbertha.com//st.-peter%2527s-evangelical-lutheran-church--philadelphia-pa--whole-foods-distribution/4649723083096064?postal=19124,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,http://www.stpeterswol.org/community/whole-foods-ministry/,"2167 74th Avenue, Philadelphia, PA 19138","https://www.google.com/maps/?q=2167+74th+Avenue,+Philadelphia,+PA+19138/",['Anyone can access this program.'],available,"St. Peter's offers a twice monthly fresh food distribution to anyone who is in need in the community. Services provided:- Fresh food to meet basic nutritional needs The only information required is a name, number of people in the household, and a phone number.",['English'],Free,TRUE,https://www.facebook.com/StPeterswol/,,"This program covers residents of the following counties: Philadelphia County, PA.",40.0676098,-75.1539533,19138.0,FALSE,Closed,Closed,7:30 AM - 9:00 AM  PST,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//women-walking-in-victory-service-center--philadelphia-pa--food-pantry/6298939728723968?postal=19124,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-908-5286,https://wwiv-sc.com/,"2441 North 29th Street, Philadelphia, PA 19132","https://www.google.com/maps/?q=2441+North+29th+Street,+Philadelphia,+PA+19132/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,,,"This program covers residents of the following cities: Philadelphia, PA.",39.9933572,-75.1791848,19132.0,FALSE,Closed,6:00 AM - 8:00 AM  PST,Closed,Closed,Closed,Closed,Closed
Commodity Supplemental Food Program(CSFP)/Senior,https://www.auntbertha.com//philabundance--philadelphia-pa--commodity-supplemental-food-program%2528csfp%2529-senior/5692243664961536?postal=19124,['food pantry'],['food pantry'],"['seniors', 'individuals', 'low-income']",215-339-0900,https://www.philabundance.org/find-food/food-support-for-seniors/,"302 West Berks Street, Philadelphia, PA 19122","https://www.google.com/maps/?q=302+West+Berks+Street,+Philadelphia,+PA+19122/","['This program helps people who are older than 59 years old.', 'This program helps people with income at or below 130% of federal poverty guidelines.', 'A resident of PA (Delaware or Philadelphia County)']",waitlist,"The Commodity Supplemental Food Program (CSFP) provides USDA-donated food to low-income seniors through monthly CSFP/senior boxes. Philabundance packs and distributes these boxes to strategically chosen locations throughout the Delaware Valley.This program provides:- Food to meet basic nutritional needs Boxes contain approximately 30 pounds of canned and boxed food including vegetables, fruit, juice, pasta, milk, cereal, canned meat and a non-meat protein.","['Arabic', 'Chinese', 'English', 'Haitian', 'Korean', 'Nepali', 'Russian', 'Spanish', 'Ukrainian', 'Vietnamese']",Free,TRUE,https://facebook.com/Philabundance,https://www.twitter.com/http://twitter.com/Philabundance,"This program covers residents of the following counties: Delaware County, PA and Philadelphia County, PA.",39.978413,-75.1408544,19122.0,FALSE,5:30 AM - 1:30 PM  PST,5:30 AM - 1:30 PM  PST,5:30 AM - 1:30 PM  PST,5:30 AM - 1:30 PM  PST,5:30 AM - 1:30 PM  PST,Closed,Closed
Food Pantry,https://www.auntbertha.com//mizpah-seventh-day-adventist-church--philadelphia-pa--food-pantry/5440525052936192?postal=19111,['food pantry'],['spiritual support'],"['anyone in need', 'all ages', 'individuals', 'families']",215-535-5995,https://mizpahpa.adventistchurch.org/,"4355 Paul Street, Philadelphia, PA 19124","https://www.google.com/maps/?q=4355+Paul+Street,+Philadelphia,+PA+19124/",['Anyone can access this program.'],available,"Mizpah Seventh Day Adventist Church helps alleviate hunger in our community in an environment of respect, care and hospitality.Service:- Foods to meet basic nutritional needsClients may visit our food pantry 1 time a week. Please call for any updated information. We give out clothing to those in need men, women and children all are welcome.",['English'],Free,TRUE,https://www.facebook.com/mizpahsda.16503/,,"This program covers residents of the following counties: Philadelphia County, PA.",40.0116705,-75.0859812,19124.0,FALSE,Closed,7:00 AM - 9:30 AM  PST,Closed,7:00 AM - 9:30 AM  PST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//holy-innocents-parish--philadelphia-pa--food-pantry/5191362260238336?postal=19111,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",215-743-2600,https://www.holyinnocentsrc.org/,"1337 East Hunting Park Avenue, Philadelphia, PA 19124","https://www.google.com/maps/?q=1337+East+Hunting+Park+Avenue,+Philadelphia,+PA+19124/",['Anyone can access this program.'],available,"Our food pantry serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else in need of our assistance.This program provides:- Food to meet basic nutritional needs",['English'],Free,TRUE,https://www.facebook.com/HolyInnocentsParish,https://www.twitter.com/https://www.youtube.com/channel/UCYquAEBK6ACcg2kPwL7XR1g,"This program covers residents of the following cities: Philadelphia, PA.",40.0110273,-75.1009678,19124.0,FALSE,Closed,Closed,Closed,7:00 AM - 11:00 AM  PST,7:00 AM - 11:00 AM  PST,Closed,Closed
Food Pantry,https://www.auntbertha.com//mission-of-st.-joan-of-arc--philadelphia-pa--food-pantry/6017524549025792?postal=19111,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-535-4641,https://www.holyinnocentsrc.org/joanofarc,"2025 East Atlantic Street, Philadelphia, PA 19134","https://www.google.com/maps/?q=2025+East+Atlantic+Street,+Philadelphia,+PA+19134/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,https://www.facebook.com/HolyInnocentsParish,,"This program covers residents of the following counties: Philadelphia County, PA.",39.9979138,-75.1026556,19134.0,FALSE,7:00 AM - 9:00 AM  PST,Closed,Closed,7:00 AM - 9:00 AM  PST,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//praise-the-living-god-holiness-church--philadelphia-pa--food-pantry/5654950242418688?postal=19111,['food pantry'],,"['anyone in need', 'all ages']",215-847-0965,,"3610 North 15th Street, Philadelphia, PA 19140","https://www.google.com/maps/?q=3610+North+15th+Street,+Philadelphia,+PA+19140/",['Anyone can access this program.'],available,Praise the Living God Holiness Church extends a helping hand to individuals and families who are in need of food assistance.This program provides:- Food to meet basic nutritional needs,['English'],Free,TRUE,,,"This program covers residents of the following cities: Philadelphia, PA.",40.0082566,-75.1534064,19140.0,FALSE,2:30 PM - 3:30 PM  PST,Closed,Closed,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//rock-ministries-of-philadelphia--philadelphia-pa--food-pantry/5640139036164096?postal=19111,"['emergency food', 'food pantry', 'clothing', 'navigating the system', 'spiritual support']","['help find housing', 'addiction & recovery']","['anyone in need', 'all ages', 'individuals', 'families', 'homeless', 'substance dependency', 'alcohol dependency']",215-739-3927,https://www.therockphilly.org/,"2755 Kensington Avenue, Philadelphia, PA 19134","https://www.google.com/maps/?q=2755+Kensington+Avenue,+Philadelphia,+PA+19134/",['Anyone can access this program.'],available,"Rock Ministries of Philadelphia offers their food pantry and community outreach services to supply food, clothing, and resources to all people in need.This program provides:- Food distribution- Clothing- Help finding treatment options, such as detox- Help finding shelter- Faith based supportAnyone in need of emergency food or clothing can call to request assistance. Those in need of non-emergency food or clothing can visit the church after service on Sunday to sign up. After signing up, individuals can pick up the items on the following Wednesday.",['English'],Free,TRUE,https://www.facebook.com/therockministry,,"This program covers residents of the following cities: Philadelphia, PA.",39.9907975,-75.1232852,19134.0,FALSE,Closed,Closed,5:00 AM - 2:00 PM  PST,Closed,Closed,Closed,8:00 AM - 10:00 AM  PST
Food Pantry,https://www.auntbertha.com//the-north-light-community-center--philadelphia-pa--food-pantry/5763940362747904?postal=19118,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families', 'low-income']",215-483-4800,https://www.northlightcommunitycenter.org/emergency-assistance/,"175 Green Lane, Philadelphia, PA 19127","https://www.google.com/maps/?q=175+Green+Lane,+Philadelphia,+PA+19127/",['Must meet income guidelines.'],available,"The North Light Community Center provides a food pantry for food insecure households who need access to fresh food, nonperishable food, and other grocery related items. They seek to provide nutritional foods to constituents who depend on the program to supplement and sustain their households.This program provides:- Food to meet basic nutritional needs.If you are coming for the first time, please download and fill out the application form and email it to [email protected]. North Light provides several Holiday Assistance programs in November and December, such as Thanksgiving boxes, Manayunk Meals & More, and Adopt-a-Family! For more information, check back in late.",['English'],Free,TRUE,https://www.facebook.com/NorthLightCommunityCenter/,https://www.twitter.com/@NorthLight4,"This program covers residents of the following cities: Philadelphia, PA.",40.0286777,-75.2244903,19127.0,FALSE,7:30 AM - 8:30 AM  PST,Closed,Closed,Closed,7:30 AM - 9:30 AM  PST,Closed,Closed
Food Cupboard,https://www.auntbertha.com//germantown-avenue-crisis-ministry-%2528gacm%2529--philadelphia-pa--food-cupboard/5535605282832384?postal=19118,['food pantry'],['personal care items'],"['anyone in need', 'all ages', 'individuals', 'low-income', 'in crisis']",215-843-2340,https://www.crisisministry.org/food-cupboard,"35 West Chelten Avenue, Philadelphia, PA 19144","https://www.google.com/maps/?q=35+West+Chelten+Avenue,+Philadelphia,+PA+19144/",['Must reside in coverage area to receive assistance.'],available,"Each week we supply 50 - 60 households with packages that include fresh and non-perishable foods. Using prescribed products and quantities, you are invited into the cupboard to choose the items you need. Packages supply food for 3 days and may be received once within a 30- day period.  This program provides:- Food to meet basic nutritional needsWhen available, personal hygiene items, baby products, and household cleaning supplies are provided for you.",['English'],Free,TRUE,,,"This program covers residents of the following postal codes: 19126, 19138, 19144, 19150, 19118 and 19119.",40.0353389,-75.1758334,19144.0,FALSE,Closed,Closed,Closed,7:00 AM - 9:00 AM  PST,Closed,Closed,Closed
SFHF Food Bank,https://www.auntbertha.com//summers-home-for-hope-%2528shfh%2529--philadelphia-pa--sfhf-food-bank/6622818784641024?postal=19102,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",,https://www.summershomeforhope.org/child-family-program,"814 North 41st Street, Philadelphia, PA 19104","https://www.google.com/maps/?q=814+North+41st+Street,+Philadelphia,+PA+19104/",['Anyone can access this program.'],available,The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsPlease bring a bag or shopping cart to collect food.,['English'],Free,TRUE,https://www.facebook.com/summershomeforhope/?ref=bookmarks,https://www.twitter.com/@shomeforhope,"This program covers residents of the following counties: Philadelphia County, PA.",39.968016,-75.206044,19104.0,FALSE,12:00 PM - 6:00 PM,Closed,Closed,Closed,Closed,Closed,Closed
Food Cupboard,https://www.auntbertha.com//second-antioch-baptist-church--philadelphia-pa--food-cupboard/5647600033464320?postal=19102,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-387-6774,http://secondantiochbaptist.org/our-calendar/,"912 North 41st Street, Philadelphia, PA 19104","https://www.google.com/maps/?q=912+North+41st+Street,+Philadelphia,+PA+19104/",['Anyone in need can access this program.'],available,The Second Antioch Baptist Church's Food Cupboard helps alleviate hunger in the community. This program provides:- Food to meet basic nutritional needsThe pantry is available weekly on Wednesdays 12 p.m. - 2 p.m. and Saturdays 9 a.m. - 11 a.m. Organic foods are available Mondays 11 a.m. - 12 p.m.,['English'],Free,TRUE,https://www.facebook.com/secondantioch/,,"This program covers residents of the following cities: Philadelphia, PA.",39.9707166,-75.2061983,19104.0,FALSE,Closed,Closed,Closed,Closed,Closed,6:00 AM - 8:00 AM  PST,Closed
Soup Kitchen and Food Pantry,https://www.auntbertha.com//zion-hill-baptist-church--philadelphia-pa--soup-kitchen-and-food-pantry/6661798393806848?postal=19102,"['food pantry', 'meals']",,"['anyone in need', 'all ages']",215-748-1203,https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2FZion-African-Methodist-Episcopal-Church-213354072130438%2F&refsrc=deprecated&_rdr,"5301 Spruce Street, Philadelphia, PA 19139","https://www.google.com/maps/?q=5301+Spruce+Street,+Philadelphia,+PA+19139/",[],available,"Zion Hill Baptist Church's soup kitchen and food pantry help alleviate hunger in the community in an environment of respect, care and hospitality. This program provides:- Food to meet basic nutritional needs- Hot mealsPlease call for more information.",['English'],Free,TRUE,https://www.facebook.com/Zion-Hill-Baptist-Church-Philadelphia-PA-841768162520512/?eid=ARCkxui_8LIvGbZQ6UhXbm2KS0Fj10lgl2CY2g0bI_Ca8yxY2DXbcLOd3VEXfSKLAWEU_e-13ZlKQ-Y1food,,"This program covers residents of the following cities: Philadelphia, PA.",39.9552482,-75.2286747,19139.0,FALSE,Closed,6:00 AM - 8:30 AM  PST,Closed,Closed,Closed,Closed,Closed
Let's Eat Program,https://www.auntbertha.com//philabundance--philadelphia-pa--let%2527s-eat-program/5769898052681728?postal=19115,"['food pantry', 'meals', 'nutrition education']",,"['teens', 'children', 'families']",215-339-0900,https://www.philabundance.org/lets-eat/,"3101 Tyson Avenue, Philadelphia, PA 19149","https://www.google.com/maps/?q=3101+Tyson+Avenue,+Philadelphia,+PA+19149/",['This program serves children and their families.'],temporarily closed,"The Let's Eat Program provides access to fresh, healthy meals that families can prepare. This summer program supplies high-quality ingredients and recipes created by local and acclaimed chefs as well as two unique meals that each serve four people.This program provides:- Meals to meet basic nutritional needs- High-quality ingredients and recipes This program is offered June 13th to August 6th, 2022.Service dates and times will vary by distribution location. Meal kits will be distributed on a first come first serve basis. Meal-kits will be distributed twice per week at most locations.","['English', 'Spanish']",Free,TRUE,https://facebook.com/Philabundance,https://www.twitter.com/@Philabundance,"This program covers residents of the following counties: Philadelphia County, PA, Bucks County, PA, Chester County, PA, Delaware County, PA, Montgomery County, PA, Burlington County, NJ, Camden County, NJ, Gloucester County, NJ and Salem County, NJ.",40.0372116,-75.0524062,19149.0,FALSE,,,,,,,
Food Pantry,https://www.auntbertha.com//the-house-of-the-good-shepard-food-pantry--philadelphia-pa--food-pantry/6020830977589248?postal=19115,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",267-236-0937,https://www.thehouseofthegoodshepherd.org/,"1716 North 27th Street, Philadelphia, PA 19121","https://www.google.com/maps/?q=1716+North+27th+Street,+Philadelphia,+PA+19121/",['Anyone can access this program.'],available,The House of the Good Shepard Food Pantry offers food once a month to households in need. This program provides:- Food boxPlease visit our location for services or call us for more information.,['English'],Free,TRUE,https://www.facebook.com/thehouseofthegoodshepherd/,,"This program covers residents of the following cities: Philadelphia, PA.",39.981957,-75.179011,19121.0,FALSE,Closed,Closed,Closed,Closed,Closed,7:30 AM - 9:30 AM  PST,Closed
Food Bank,https://www.auntbertha.com//greater-philadelphia-asian-social-service-center-%2528gpass%2529--philadelphia-pa--food-bank/4793681864032256?postal=19115,['food pantry'],,"['adults 18+', 'individuals', 'families', 'low-income']",215-456-1662,https://www.gpasspa.org/food-bank,"4943 North 5th Street, Philadelphia, PA 19120","https://www.google.com/maps/?q=4943+North+5th+Street,+Philadelphia,+PA+19120/","['Must meet Federal Income Guidelines.', 'This program helps people who are older than 17 years old.', 'Must bring TWO BAGS to carry goods at Food Bank. If two bags are not brought, participant may not receive food.']",available,"Greater Philadelphia Asian Social Service Center (GPASS) offers a food pantry site that distributes free food to residents in the Olney/Logan area and its neighboring communities.  Recipients must apply and meet eligibility requirements to receive food from the Food Program and Senior Food Box.  We do not discriminate against anyone because of sex, age, religion, ethnic or racial background, nationality, and/or physical appearance.  GPASS has the right to deny services without discrimination to an individual.This program provides:- Food to meet nutritional needsRecipients must apply and meet eligibility requirements to receive food from the Food Program. GPASS does not discriminate against anyone because of sex, age, religion, ethnic or racial background, nationality, and/or physical appearance.  GPASS has the right to deny services without discrimination to an individual.Supplies are limited, which determines the availability of these services. Clients are permitted to visit the Food Bank once per month.",['English'],Free,TRUE,,,"This program covers residents of the following cities: Philadelphia, PA.",40.0269311,-75.1323547,19120.0,FALSE,Closed,6:30 AM - 10:30 PM  PST,Closed,Closed,Closed,Closed,Closed
Food Pantry,https://www.auntbertha.com//enon-tabernacle-baptist-church--philadelphia-pa--food-pantry/6307063804985344?postal=19115,['food pantry'],,"['anyone in need', 'all ages', 'individuals', 'families']",215-276-7200,https://enontab.org/updates/,"2800 West Cheltenham Avenue, Philadelphia, PA 19150","https://www.google.com/maps/?q=2800+West+Cheltenham+Avenue,+Philadelphia,+PA+19150/",['Anyone can access this program.'],available,Enon Tabernacle Baptist Church offers a Food Pantry for those in need. Clients may visit once a month.This program provides: - Food to meet basic nutritional needsPlease call to schedule a pick-up or if you have any questions about the service.,['English'],Free,TRUE,https://www.facebook.com/enontab,https://www.twitter.com/@EnonTab,"This program covers residents of the following counties: Philadelphia County, PA.",40.0769823,-75.1651633,19150.0,FALSE,7:00 AM - 9:00 AM  PST,Closed,Closed,7:00 AM - 9:00 AM  PST,Closed,Closed,Closed
Green Light Pantry,https://www.auntbertha.com//drueding-center--philadelphia-pa--green-light-pantry/5440222347657216?postal=19115,"['food pantry', 'health education', 'nutrition education']",,"['anyone in need', 'all ages', 'individuals', 'families']",215-787-3294,https://www.druedingcenter.org/green-light-food-pantry,"413 Master Street, Philadelphia, PA 19122","https://www.google.com/maps/?q=413+Master+Street,+Philadelphia,+PA+19122/",['Anyone can access this program.'],waitlist,"Green Light Pantry provides nutritious and wholesome food to Drueding Center families, graduates, staff and the local community. The pantry operates a ""choice-model"" program that allows clients to “shop” for fresh produce, whole grain pasta and cereals, dairy, and lean proteins.This program provides:- Food to meet basic nutritional needs- Nutrition educationPlease call ahead to ask about food availability and to be added to the waitlist.The Green Light Pantry also offers cooking and nutrition classes. Since the start of the pandemic, they've had to adapt their programs to keep everyone safe by distributing pre-packaged food bags and offering virtual cooking classes.",['English'],Free,TRUE,https://www.facebook.com/druedingcenter/,,"This program covers residents of the following counties: Philadelphia County, PA.",39.9726314,-75.1431824,19122.0,FALSE,Closed,6:00 AM - 9:00 AM  PST,Closed,12:00 PM - 2:00 PM  PST,Closed,Closed,Closed
